,drug_name,Deregulated nutrient sensing count,Deregulated nutrient sensing count marg,Deregulated nutrient sensing,Deregulated nutrient sensing marg,Cmap pAGE Deregulated nutrient sensing level1,Cmap pAGE Deregulated nutrient sensing level2,Cmap pAGE Deregulated nutrient sensing level3,Cmap pAGE Deregulated nutrient sensing level4,Cmap pAGE Deregulated nutrient sensing level5,Cmap pAGE Deregulated nutrient sensing level1 z_score,Cmap pAGE Deregulated nutrient sensing level2 z_score,Cmap pAGE Deregulated nutrient sensing level3 z_score,Cmap pAGE Deregulated nutrient sensing level4 z_score,Cmap pAGE Deregulated nutrient sensing level5 z_score
3998,butenoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3999,volanesorsen,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4000,indoxyl sulfate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4001,xl784,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4002,dihydroergotamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4003,5-(dimethylamino)-1-naphthalenesulfonic acid(dansyl acid),0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4004,hemi-babim,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4005,potassium alum,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4006,potassium nitrate,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4007,dichlorobenzene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4008,acetohydroxamic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4009,thymidine-5'- diphosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4010,acetrizoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4011,pranlukast,0,0,[],[],0.1428571428571428,0.1818181818181818,0.0,0.1052631578947368,0.0,0.3779644730092272,0.6030226891555273,0.0,0.4588314677411235,0.0
4012,4-phenylbutylamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4013,heparin disaccharide i-s,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4014,4-piperidino-piperidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4015,acid yellow 54 free acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4016,plitidepsin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4017,plecanatide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4018,magnesium lactate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4019,vinflunine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4020,dexrazoxane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4021,prx-08066,0,0,[],[],0.7142857142857143,0.4545454545454545,0.5384615384615384,0.5789473684210527,0.1063829787234042,1.8898223650461363,1.507556722888818,1.9414506867883017,2.5235730725761796,0.7293249574894728
4022,potassium acetate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4023,acepromazine,0,0,[],[],-0.1428571428571428,-0.0909090909090909,0.0769230769230769,0.0526315789473684,-0.0638297872340425,-0.3779644730092272,-0.3015113445777636,0.2773500981126146,0.2294157338705617,-0.4375949744936836
4024,"2-[3-(5-mercapto-[1,3,4]thiadiazol-2-yl)-ureido]-n-methyl-3-phenyl-propionamide",0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
4025,phenol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4026,pegcetacoplan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4027,cefonicid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4028,pegpleranib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4029,citrulline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4030,"2-[2-(1,3-dioxo-1,3-dihydro-2h-isoindol-2-yl)ethyl]-4-(4'-ethoxy-1,1'-biphenyl-4-yl)-4-oxobutanoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4031,indacaterol,0,1,[],[5],0.1428571428571428,0.0909090909090909,0.0769230769230769,0.3684210526315789,0.3191489361702128,0.3779644730092272,0.3015113445777636,0.2773500981126146,1.6059101370939324,2.1879748724684185
4032,cefiderocol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4033,an-9,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4034,anx-510,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4035,heparin disaccharide iii-s,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4036,talazoparib,0,0,[],[],0.1428571428571428,0.0909090909090909,0.2307692307692307,0.1578947368421052,-0.0212765957446808,0.3779644730092272,0.3015113445777636,0.8320502943378437,0.6882472016116853,-0.1458649914978945
4037,2-amino-3-oxo-4-sulfo-butyric acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4038,tacrolimus,0,0,[],[],-0.1428571428571428,-0.2727272727272727,-0.2307692307692307,-0.0526315789473684,-0.1914893617021276,-0.3779644730092272,-0.9045340337332908,-0.8320502943378437,-0.2294157338705617,-1.312784923481051
4039,"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4040,heptyl 1-thiohexopyranoside,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4041,"diethyl [(1r)-1,5-diaminopentyl]boronate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4042,"heptane-1,2,3-triol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4043,thymectacin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4044,dicloxacillin,0,0,[],[],0.1428571428571428,-0.0909090909090909,0.0769230769230769,0.1578947368421052,0.2765957446808511,0.3779644730092272,-0.3015113445777636,0.2773500981126146,0.6882472016116853,1.8962448894726296
4045,thiacloprid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4046,bis(5-amidino-2-benzimidazolyl)methanone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4047,tinidazole,0,0,[],[],-0.4285714285714285,-0.4545454545454545,-0.2307692307692307,-0.1578947368421052,0.1063829787234042,-1.1338934190276817,-1.507556722888818,-0.8320502943378437,-0.6882472016116853,0.7293249574894728
4048,trodusquemine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4049,tofacitinib,0,1,[],[1],0.1428571428571428,0.2727272727272727,0.0769230769230769,0.0526315789473684,0.2765957446808511,0.3779644730092272,0.9045340337332908,0.2773500981126146,0.2294157338705617,1.8962448894726296
4050,delafloxacin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4051,deferoxamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4052,tolazoline,0,0,[],[],0.1428571428571428,0.0,0.1538461538461538,0.1052631578947368,0.2553191489361702,0.3779644730092272,0.0,0.5547001962252291,0.4588314677411235,1.7503798979747345
4053,tolcapone,0,0,[],[],0.1428571428571428,0.2727272727272727,0.0769230769230769,-0.0526315789473684,-0.0638297872340425,0.3779644730092272,0.9045340337332908,0.2773500981126146,-0.2294157338705617,-0.4375949744936836
4054,topotecan,0,0,[],[],-0.1428571428571428,-0.0909090909090909,0.0769230769230769,0.1578947368421052,-0.1914893617021276,-0.3779644730092272,-0.3015113445777636,0.2773500981126146,0.6882472016116853,-1.312784923481051
4055,trametinib,0,1,[],[2],-0.1428571428571428,-0.0909090909090909,-0.2307692307692307,-0.2631578947368421,-0.1489361702127659,-0.3779644730092272,-0.3015113445777636,-0.8320502943378437,-1.1470786693528088,-1.0210549404852618
4056,tranexamic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4057,darunavir,0,0,[],[],0.4285714285714285,0.2727272727272727,0.3846153846153846,0.1578947368421052,0.1063829787234042,1.1338934190276817,0.9045340337332908,1.3867504905630728,0.6882472016116853,0.7293249574894728
4058,trastuzumab emtansine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4059,daridorexant,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4060,tributyltin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4061,triclocarban,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4062,trifluoroethanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4063,triflusal,0,0,[],[],0.1428571428571428,-0.0909090909090909,-0.2307692307692307,-0.3684210526315789,-0.0212765957446808,0.3779644730092272,-0.3015113445777636,-0.8320502943378437,-1.6059101370939324,-0.1458649914978945
4064,trilaciclib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4065,triprolidine,0,0,[],[],0.7142857142857143,0.2727272727272727,0.2307692307692307,0.0526315789473684,0.3191489361702128,1.8898223650461363,0.9045340337332908,0.8320502943378437,0.2294157338705617,2.1879748724684185
4066,dacetuzumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4067,tyrothricin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4068,vardenafil,0,0,[],[],-0.4285714285714285,-0.6363636363636364,-0.5384615384615384,-0.4736842105263157,-0.1489361702127659,-1.1338934190276817,-2.1105794120443453,-1.9414506867883017,-2.064741604835056,-1.0210549404852618
4069,compound 4-d,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4070,valdecoxib,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,-0.0526315789473684,-0.0212765957446808,0.3779644730092272,0.3015113445777636,0.2773500981126146,-0.2294157338705617,-0.1458649914978945
4071,olomoucine,0,1,[],[5],-0.4285714285714285,-0.4545454545454545,-0.2307692307692307,-0.1578947368421052,-0.1489361702127659,-1.1338934190276817,-1.507556722888818,-0.8320502943378437,-0.6882472016116853,-1.0210549404852618
4072,diethylpropion,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4073,rivoglitazone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4074,diethylene glycol diethyl ether,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4075,ubiquinone q2,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4076,cyclobenzaprine,0,0,[],[],0.4285714285714285,0.6363636363636364,0.5384615384615384,0.4736842105263157,0.1063829787234042,1.1338934190276817,2.1105794120443453,1.9414506867883017,2.064741604835056,0.7293249574894728
4077,ursolic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4078,vp025,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4079,crotalus atrox antivenin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4080,conivaptan,0,0,[],[],0.1428571428571428,-0.0909090909090909,-0.0769230769230769,0.1578947368421052,-0.1489361702127659,0.3779644730092272,-0.3015113445777636,-0.2773500981126146,0.6882472016116853,-1.0210549404852618
4081,crotalus adamanteus antivenin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4082,ubiquinone q1,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4083,vancomycin,0,0,[],[],-0.4285714285714285,-0.1818181818181818,-0.1538461538461538,-0.2105263157894736,-0.1702127659574468,-1.1338934190276817,-0.6030226891555273,-0.5547001962252291,-0.9176629354822472,-1.1669199319831565
4084,varespladib methyl,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4085,corticotropin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4086,corticosterone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4087,vasopressin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4088,copanlisib,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
4089,tetrachlorodecaoxide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4090,vindesine,0,0,[],[],-0.4285714285714285,-0.0909090909090909,0.0769230769230769,0.2631578947368421,-0.0212765957446808,-1.1338934190276817,-0.3015113445777636,0.2773500981126146,1.1470786693528088,-0.1458649914978945
4091,compound 18,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4092,z-val-ala-asp fluoromethyl ketone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4093,clocortolone,0,0,[],[],0.4285714285714285,0.4545454545454545,0.3846153846153846,0.4736842105263157,0.1489361702127659,1.1338934190276817,1.507556722888818,1.3867504905630728,2.064741604835056,1.0210549404852618
4094,xl019,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4095,"cis-[4,5-bis-(4-chlorophenyl)-2-(2-isopropoxy-4-methoxyphenyl)-4,5-dihyd roimidazol-1-yl]-piperazin-1-yl-methanone",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4096,"cis-[4,5-bis-(4-bromophenyl)-2-(2-ethoxy-4-methoxyphenyl)-4,5-dihydroimidazol-1-yl]-[4-(2-hydroxyethyl)piperazin-1-yl]methanone",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4097,ciprofloxacin,0,0,[],[],0.7142857142857143,0.2727272727272727,0.2307692307692307,0.1578947368421052,-0.1063829787234042,1.8898223650461363,0.9045340337332908,0.8320502943378437,0.6882472016116853,-0.7293249574894728
4098,xanthinol,0,0,[],[],-0.1428571428571428,0.0909090909090909,0.0769230769230769,0.1578947368421052,0.0638297872340425,-0.3779644730092272,0.3015113445777636,0.2773500981126146,0.6882472016116853,0.4375949744936836
4099,cinacalcet,0,0,[],[],-0.4285714285714285,-0.0909090909090909,-0.2307692307692307,-0.2631578947368421,-0.0212765957446808,-1.1338934190276817,-0.3015113445777636,-0.8320502943378437,-1.1470786693528088,-0.1458649914978945
4100,ykp-1358,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4101,zanapezil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4102,clomipramine,0,0,[],[],0.4285714285714285,-0.0909090909090909,-0.0769230769230769,-0.2631578947368421,-0.1489361702127659,1.1338934190276817,-0.3015113445777636,-0.2773500981126146,-1.1470786693528088,-1.0210549404852618
4103,zinc chloride,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4104,vibegron,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
4105,desmoteplase,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4106,thiorphan,0,0,[],[],0.4285714285714285,0.0909090909090909,0.0769230769230769,-0.0526315789473684,-0.1063829787234042,1.1338934190276817,0.3015113445777636,0.2773500981126146,-0.2294157338705617,-0.7293249574894728
4107,dextroamphetamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4108,"thieno[2,3-b]pyridine-2-carboxamidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4109,tirapazamine,0,0,[],[],0.7142857142857143,0.6363636363636364,0.5384615384615384,0.4736842105263157,0.1914893617021276,1.8898223650461363,2.1105794120443453,1.9414506867883017,2.064741604835056,1.312784923481051
4110,tetracycline,0,0,[],[],0.4285714285714285,0.2727272727272727,0.3846153846153846,0.2631578947368421,0.1914893617021276,1.1338934190276817,0.9045340337332908,1.3867504905630728,1.1470786693528088,1.312784923481051
4111,clofazimine,0,0,[],[],0.4285714285714285,0.4545454545454545,0.3846153846153846,0.2631578947368421,0.0638297872340425,1.1338934190276817,1.507556722888818,1.3867504905630728,1.1470786693528088,0.4375949744936836
4112,cloprednol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4113,chlorotrianisene,0,0,[],[],0.4285714285714285,0.5454545454545454,0.3076923076923077,0.0,0.0425531914893617,1.1338934190276817,1.8090680674665816,1.1094003924504583,0.0,0.2917299829957891
4114,gamma-aminobutyric acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4115,chlorcyclizine,0,0,[],[],0.1428571428571428,0.0909090909090909,-0.0769230769230769,-0.1578947368421052,0.0638297872340425,0.3779644730092272,0.3015113445777636,-0.2773500981126146,-0.6882472016116853,0.4375949744936836
4116,cethromycin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4117,[[cyclohexanesulfonyl-glycyl]-3[pyridin-4-yl-aminomethyl]alanyl]piperidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4118,beta-l-fucose,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4119,cedazuridine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4120,carprofen,0,0,[],[],0.7142857142857143,0.6363636363636364,0.3846153846153846,0.1578947368421052,0.0638297872340425,1.8898223650461363,2.1105794120443453,1.3867504905630728,0.6882472016116853,0.4375949744936836
4121,datp,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4122,carmustine,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,0.0526315789473684,-0.0638297872340425,0.3779644730092272,0.3015113445777636,0.2773500981126146,0.2294157338705617,-0.4375949744936836
4123,"methyl (1r,2s)-2-(hydroxycarbamoyl)-1-{4-[(2-methylquinolin-4-yl)methoxy]benzyl}cyclopropanecarboxylate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4124,coccidioides immitis spherule,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
4125,"methyl 4-(2,3-dihydroxy-5-methylphenoxy)-2-hydroxy-6-methylbenzoate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4126,carbendazim,0,0,[],[],0.7142857142857143,0.4545454545454545,0.2307692307692307,0.2631578947368421,0.1063829787234042,1.8898223650461363,1.507556722888818,0.8320502943378437,1.1470786693528088,0.7293249574894728
4127,demegestone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4128,cholesterol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4129,chymopapain,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
4130,colchicine,0,0,[],[],0.1428571428571428,0.2727272727272727,0.2307692307692307,0.3684210526315789,0.0638297872340425,0.3779644730092272,0.9045340337332908,0.8320502943378437,1.6059101370939324,0.4375949744936836
4131,colchiceine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4132,vitamin a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4133,phenoxybenzamine,0,0,[],[],-0.7142857142857143,-0.0909090909090909,-0.0769230769230769,-0.1578947368421052,-0.0638297872340425,-1.8898223650461363,-0.3015113445777636,-0.2773500981126146,-0.6882472016116853,-0.4375949744936836
4134,phenprocoumon,0,0,[],[],-0.4285714285714285,-0.4545454545454545,-0.2307692307692307,-0.2631578947368421,-0.1914893617021276,-1.1338934190276817,-1.507556722888818,-0.8320502943378437,-1.1470786693528088,-1.312784923481051
4135,mln2222,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4136,phenylacetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4137,zidovudine diphosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4138,ivacaftor,0,0,[],[],0.7142857142857143,0.4545454545454545,0.3846153846153846,0.2631578947368421,0.1489361702127659,1.8898223650461363,1.507556722888818,1.3867504905630728,1.1470786693528088,1.0210549404852618
4139,itopride,0,0,[],[],-0.1428571428571428,0.0909090909090909,-0.0769230769230769,-0.3684210526315789,-0.3617021276595745,-0.3779644730092272,0.3015113445777636,-0.2773500981126146,-1.6059101370939324,-2.4797048554642074
4140,norethisterone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4141,cp-271485,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4142,n~2~-(biphenyl-4-ylsulfonyl)-n-hydroxy-n~2~-(2-hydroxyethyl)glycinamide,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
4143,"4-(6-hydroxy-1h-indazol-3-yl)benzene-1,3-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4144,telaprevir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4145,isosorbide,0,0,[],[],-0.7142857142857143,-0.1818181818181818,-0.1538461538461538,-0.2105263157894736,-0.0425531914893617,-1.8898223650461363,-0.6030226891555273,-0.5547001962252291,-0.9176629354822472,-0.2917299829957891
4146,[n-(benzyloxycarbonyl)amino](4-amidinophenyl)methane-phosphonate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4147,"(1s,7s,8s,8ar)-1,2,3,7,8,8a-hexahydro-7-methyl-8-[2-[(2r,4r)-tetrahydro-4-hy droxy-6-oxo-2h-pyran-2-yl]ethyl]-1-naphthalenol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4148,7-hydroxystaurosporine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4149,n-pyridoxyl-glycine-5-monophosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4150,lorpiprazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4151,"(1s,5s,7r)-n~7~-(biphenyl-4-ylmethyl)-n~3~-hydroxy-6,8-dioxa-3-azabicyclo[3.2.1]octane-3,7-dicarboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4152,isometheptene,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,-0.0526315789473684,0.0212765957446808,0.3779644730092272,0.3015113445777636,0.2773500981126146,-0.2294157338705617,0.1458649914978945
4153,vemurafenib,0,0,[],[],-0.1428571428571428,-0.2727272727272727,-0.2307692307692307,-0.1578947368421052,0.0212765957446808,-0.3779644730092272,-0.9045340337332908,-0.8320502943378437,-0.6882472016116853,0.1458649914978945
4154,tixocortol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4155,s-ethyl-n-[4-(trifluoromethyl)phenyl]isothiourea,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4156,jnj-37822681,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4157,6-fluoro-2-(2-hydroxy-3-isobutoxy-phenyl)-1h-benzoimidazole-5-carboxamidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4158,3-({1-[3-carbamimidoyl-1-(4-carbamimidoyl-benzylcarbamoyl)-propylcarbamoyl]-2-methyl-butylsulfamoyl}-methyl)-benzoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4159,certolizumab pegol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4160,tedizolid,0,0,[],[],0.4285714285714285,0.2727272727272727,0.3846153846153846,0.0526315789473684,0.0212765957446808,1.1338934190276817,0.9045340337332908,1.3867504905630728,0.2294157338705617,0.1458649914978945
4161,"3,4-dihydro-2h-pyrrolium-5-carboxylate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4162,"5-methyl-5-(4-phenoxy-phenyl)-pyrimidine-2,4,6-trione",0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
4163,3'-deoxy 3'-amino adenosine-5'-diphosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4164,p1-(adenosine-5'-p5-(uridine-5')pentaphosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4165,technetium tc-99m oxidronate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4166,acetylleucyl-leucyl-norleucinal,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
4167,pf-00356231,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4168,n-alpha-(2-naphthylsulfonyl)-n(3-amidino-l-phenylalaninyl)isopipecolinic acid methyl ester,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4169,loncastuximab tesirine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4170,"2-methyl-3,5,7,8-tetrahydro-4h-thiopyrano[4,3-d]pyrimidin-4-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4171,ciglitazone,0,0,[],[],-0.4285714285714285,-0.6363636363636364,-0.5384615384615384,-0.4736842105263157,-0.2765957446808511,-1.1338934190276817,-2.1105794120443453,-1.9414506867883017,-2.064741604835056,-1.8962448894726296
4172,3-carboxy-4-methyl-5-propyl-2-furanpropionic,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4173,isocarboxazid,0,0,[],[],1.0,0.6363636363636364,0.5384615384615384,0.2631578947368421,0.0212765957446808,2.6457513110645907,2.1105794120443453,1.9414506867883017,1.1470786693528088,0.1458649914978945
4174,cabergoline,0,0,[],[],0.1428571428571428,0.4545454545454545,0.3846153846153846,0.1578947368421052,0.0638297872340425,0.3779644730092272,1.507556722888818,1.3867504905630728,0.6882472016116853,0.4375949744936836
4175,nirmatrelvir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4176,lomerizine,0,0,[],[],-0.1428571428571428,-0.0909090909090909,0.0769230769230769,0.0526315789473684,0.0212765957446808,-0.3779644730092272,-0.3015113445777636,0.2773500981126146,0.2294157338705617,0.1458649914978945
4177,lomitapide,0,0,[],[],0.1428571428571428,-0.0909090909090909,-0.2307692307692307,-0.0526315789473684,0.0212765957446808,0.3779644730092272,-0.3015113445777636,-0.8320502943378437,-0.2294157338705617,0.1458649914978945
4178,triamcinolone,0,0,[],[],0.1428571428571428,0.1818181818181818,0.0,-0.1052631578947368,-0.0851063829787234,0.3779644730092272,0.6030226891555273,0.0,-0.4588314677411235,-0.5834599659915782
4179,s-hexylglutathione,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4180,s-nonyl-cysteine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4181,sulfinpyrazone,0,0,[],[],0.1428571428571428,0.4545454545454545,0.2307692307692307,0.0526315789473684,0.0638297872340425,0.3779644730092272,1.507556722888818,0.8320502943378437,0.2294157338705617,0.4375949744936836
4182,"(3r)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-l-phenylalanine ethyl ester",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4183,rose bengal,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4184,trimetazidine,0,0,[],[],0.4285714285714285,0.0,0.1538461538461538,0.2105263157894736,0.2553191489361702,1.1338934190276817,0.0,0.5547001962252291,0.9176629354822472,1.7503798979747345
4185,vecabrutinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4186,triheptanoin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4187,"s,r-warfarin alcohol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4188,ferrous fumarate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4189,mersalyl,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4190,ferric pyrophosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4191,1-{[1-(2-amino-3-phenyl-propionyl)-pyrrolidine-2-carbonyl]-amino}-2-(3-cyano-phenyl)-ethaneboronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4192,"1-ethyl-n-(phenylmethyl)-4-(tetrahydro-2h-pyran-4-ylamino)-1h-pyrazolo[3,4-b]pyridine-5-carboxamide",0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
4193,fenoldopam,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,0.0526315789473684,0.0638297872340425,0.3779644730092272,0.3015113445777636,0.2773500981126146,0.2294157338705617,0.4375949744936836
