,drug_name,Telomere attrition count,Telomere attrition count marg,Telomere attrition,Telomere attrition marg,Cmap pAGE Telomere attrition level1,Cmap pAGE Telomere attrition level2,Cmap pAGE Telomere attrition level3,Cmap pAGE Telomere attrition level4,Cmap pAGE Telomere attrition level5,Cmap pAGE Telomere attrition level1 z_score,Cmap pAGE Telomere attrition level2 z_score,Cmap pAGE Telomere attrition level3 z_score,Cmap pAGE Telomere attrition level4 z_score,Cmap pAGE Telomere attrition level5 z_score
3995,flucytosine,0,0,[],[],0.0,0.0,-1.0,-0.5,-0.0526315789473684,0,0,-1.0,-1.4142135623730951,-0.2294157338705617
3996,menotropins,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
3997,2'-deoxyguanosine-5'-diphosphate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
3998,econazole,0,0,[],[],0.0,0.0,1.0,0.0,-0.0526315789473684,0,0,1.0,0.0,-0.2294157338705617
3999,propiolactone,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4000,aeruginosin 98-b,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4001,"n-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4002,glycolic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4003,"(2s,3r)-2-[[4-(tert-butylcarbamoyl)piperazine-1-carbonyl]amino]-6-(diaminomethylideneamino)-3-formylhexanoic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4004,protoporphyrin ix containing co,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4005,prucalopride,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4006,glutathione,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4007,2-(4-hydroxyphenyl)benzo[b]thiophen-6-ol,0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4008,maribavir,0,0,[],[],0.0,0.0,-1.0,0.0,0.2631578947368421,0,0,-1.0,0.0,1.1470786693528088
4009,(s)-n-(4-carbamimidoylbenzyl)-1-(2-(cyclohexyloxy)ethanoyl)pyrrolidine-2-carboxamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4010,dydrogesterone,0,1,[],[3],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
4011,2'-deoxyuridine 3'-monophosphate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4012,e5531,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4013,azithromycin,0,0,[],[],0.0,0.0,1.0,0.75,0.2631578947368421,0,0,1.0,2.121320343559643,1.1470786693528088
4014,(s)-n-(4-carbamimidoylbenzyl)-1-(2-(cyclopentylamino)ethanoyl)pyrrolidine-2-carboxamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4015,pyroxamide,0,0,[],[],0.0,0.0,-1.0,0.0,0.0526315789473684,0,0,-1.0,0.0,0.2294157338705617
4016,azilsartan medoxomil,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4017,belinostat,0,0,[],[],0.0,0.0,1.0,0.75,0.3157894736842105,0,0,1.0,2.121320343559643,1.3764944032233706
4018,medium-chain triglycerides,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4019,alizapride,0,0,[],[],0.0,0.0,-1.0,0.0,0.1578947368421052,0,0,-1.0,0.0,0.6882472016116853
4020,azapropazone,0,0,[],[],0.0,0.0,-1.0,-0.75,-0.4736842105263157,0,0,-1.0,-2.121320343559643,-2.064741604835056
4021,flunisolide,0,0,[],[],0.0,0.0,1.0,0.5,0.3684210526315789,0,0,1.0,1.4142135623730951,1.6059101370939324
4022,[3-(1-benzyl-3-carbamoylmethyl-2-methyl-1h-indol-5-yloxy)-propyl-]-phosphonic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4023,cysteamine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4024,bis(5-amidino-benzimidazolyl)methanone zinc,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4025,"(1r,2s)-2-phenylcyclopropanaminium",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4026,4-(methylsulfonyl)benzenecarboximidamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4027,"4-(6-{[(1r)-1-(hydroxymethyl)propyl]amino}imidazo[1,2-b]pyridazin-3-yl)benzoic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4028,"[4-(6-chloro-naphthalene-2-sulfonyl)-piperazin-1-yl]-(3,4,5,6-tetrahydro-2h-[1,4']bipyridinyl-4-yl)-methanone",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4029,moxisylyte,0,0,[],[],0.0,0.0,1.0,0.5,0.1578947368421052,0,0,1.0,1.4142135623730951,0.6882472016116853
4030,"4-[(7-oxo-7h-thiazolo[5,4-e]indol-8-ylmethyl)-amino]-n-pyridin-2-yl-benzenesulfonamide",0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4031,terazosin,0,0,[],[],0.0,0.0,-1.0,0.0,-0.0526315789473684,0,0,-1.0,0.0,-0.2294157338705617
4032,"4-(4-methoxy-1h-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine",0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4033,"4-(4-propoxy-1h-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine",0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4034,"4-methyl-5-[(2z)-2-{[4-(4-morpholinyl)phenyl]imino}-2,5-dihydro-4-pyrimidinyl]-1,3-thiazol-2-amine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4035,cysteine,0,1,[],[2],,,,,,0,0,0.0,0.0,0.0
4036,"n-[4-(2,4-dimethyl-thiazol-5-yl)-pyrimidin-2-yl]-n',n'-dimethyl-benzene-1,4-diamine",0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4037,n-hydroxy-1-(4-methoxyphenyl)sulfonyl-4-benzyloxycarbonyl-piperazine-2-carboxamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4038,"4-(2-aminoethoxy)-n-(3-chloro-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4039,"n,n'-dimethyl-n-(acetyl)-n'-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)ethylenediamine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4040,beta-naphthoflavone,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4041,[4-(2-amino-4-methyl-thiazol-5-yl)-pyrimidin-2-yl]-(3-nitro-phenyl)-amine,0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4042,mycophenolic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4043,n-[2-(2-iodo-5-methoxy-1h-indol-3-yl)ethyl]acetamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4044,tenoxicam,0,0,[],[],0.0,0.0,1.0,0.5,-0.0526315789473684,0,0,1.0,1.4142135623730951,-0.2294157338705617
4045,4-(6-cyclohexylmethoxy-9h-purin-2-ylamino)--benzamide,0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4046,"4-(2-aminoethoxy)-3,5-dichloro-n-[3-(1-methylethoxy)phenyl]benzamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4047,mitemcinal,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4048,"4-[4-(2,5-dioxo-pyrrolidin-1-yl)-phenylamino]-4-hydroxy-butyric acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4049,"cysteine-methylene-carbamoyl-1,10-phenanthroline",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4050,alpha-aminobutyric acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4051,(s)-n-(4-carbamimidoylbenzyl)-1-(3-cyclohexylpropanoyl)pyrrolidine-2-carboxamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4052,almitrine,0,0,[],[],0.0,0.0,-1.0,0.5,0.2631578947368421,0,0,-1.0,1.4142135623730951,1.1470786693528088
4053,(s)-n-(4-carbamimidoylbenzyl)-1-(3-cyclopentylpropanoyl)pyrrolidine-2-carboxamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4054,"2,5-o,o-bis-{4',4''-amidinophenyl}-1,4:3,6-dianhydro-d-sorbitol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4055,raloxifene,0,0,[],[],0.0,0.0,-1.0,0.25,0.2631578947368421,0,0,-1.0,0.7071067811865476,1.1470786693528088
4056,rhodamine 6g,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4057,"2,5-bis-o-{3-[amino(imino)methyl]phenyl}-1,4:3,6-dianhydro-d-glucitol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4058,"(3as,4r,9br)-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4059,"(5z)-7-{(1r,4s,5r,6r)-6-[(1e)-1-octen-1-yl]-2,3-diazabicyclo[2.2.1]hept-2-en-5-yl}-5-heptenoic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4060,"(3ar,6r,6as)-6-((s)-((s)-cyclohex-2-enyl)(hydroxy)methyl)-6a-methyl-4-oxo-hexahydro-2h-furo[3,2-c]pyrrole-6-carbaldehyde",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4061,tetrandrine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4062,"4-(2-aminoethoxy)-n-(3-chloro-2-ethoxy-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4063,n-(3-cyclopropyl-1h-pyrazol-5-yl)-2-(2-naphthyl)acetamide,0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4064,n-alpha-(2-naphthylsulfonyl)-n(3-amidino-l-phenylalaninyl)-4-acetyl-piperazine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4065,terodiline,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4066,teriparatide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4067,midodrine,0,0,[],[],0.0,0.0,1.0,0.5,0.3684210526315789,0,0,1.0,1.4142135623730951,1.6059101370939324
4068,(s)-n-(4-carbamimidoylbenzyl)-1-(2-(cyclohexylamino)ethanoyl)pyrrolidine-2-carboxamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4069,gossypol,0,0,[],[],0.0,0.0,1.0,0.0,-0.0526315789473684,0,0,1.0,0.0,-0.2294157338705617
4070,1-(2-amidinophenyl)-3-(phenoxyphenyl)urea,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4071,esterified estrogens,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4072,"{4-[2,2-bis(5-methyl-1,2,4-oxadiazol-3-yl)-3-phenylpropyl]phenyl}sulfamic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4073,trapidil,0,0,[],[],0.0,0.0,-1.0,-0.75,-0.5789473684210527,0,0,-1.0,-2.121320343559643,-2.5235730725761796
4074,methyl methylsulfinylmethyl sulfide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4075,spp 301,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4076,apraclonidine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4077,1-hexadecanosulfonic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4078,sr-9009,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4079,sr-9011,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4080,canfosfamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4081,ertugliflozin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4082,filaminast,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4083,daxalipram,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4084,salicylic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4085,carbazole butanoic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4086,bicifadine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4087,ertapenem,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4088,eritoran,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4089,mirococept,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4090,"{3-[3-(3,4-dimethoxy-phenyl)-1-(1-{1-[2-(3,4,5-trimethoxy-phenyl)-butyryl]-piperidin-2yl}-vinyloxy)-propyl]-phenoxy}-acetic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4091,4-guanidinobenzoic acid,0,1,[],[5],,,,,,0,0,0.0,0.0,0.0
4092,eprosartan,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.1578947368421052,0,0,-1.0,-0.7071067811865476,-0.6882472016116853
4093,atiprimod,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4094,gpi-1046,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4095,atosiban,0,1,[],[1],,,,,,0,0,0.0,0.0,0.0
4096,siponimod,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4097,sulfamerazine,0,0,[],[],0.0,0.0,-1.0,-0.75,-0.5789473684210527,0,0,-1.0,-2.121320343559643,-2.5235730725761796
4098,sitaxentan,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4099,"(3r)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-l-leucine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4100,sodium lauryl sulfate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4101,elocalcitol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4102,atrasentan,0,0,[],[],0.0,0.0,1.0,0.25,0.3684210526315789,0,0,1.0,0.7071067811865476,1.6059101370939324
4103,epicept np-1,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4104,cantharidin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4105,diethylstilbestrol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4106,"(4r)-7,8-dichloro-1',9-dimethyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4107,delamanid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4108,aspartic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4109,(1-benzyl-5-methoxy-2-methyl-1h-indol-3-yl)acetic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4110,"1,2,5-thiadiazolidin-3-one-1,1-dioxide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4111,emodin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4112,stavudine triphosphate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4113,+/-methyl 4-(aminoiminomethyl)-beta-[3- inh (aminoimino)phenyl]benzene pentanoate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4114,(4r)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4115,stearic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4116,segesterone acetate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4117,selenium,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4118,4-{[1-methyl-5-(2-methyl-benzoimidazol-1-ylmethyl)-1h-benzoimidazol-2-ylmethyl]-amino}-benzamidine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4119,bradanicline,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4120,"5-(3-carbamoylbenzyl)-5,6,7,8,9,10-hexahydrocyclohepta[b]indole-4-carboxylic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4121,brasofensine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4122,"4-[(1s,2s,5s,9r)-5-(hydroxymethyl)-8,9-dimethyl-3-oxabicyclo[3.3.1]non-7-en-2-yl]phenol",0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4123,rg-7795,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4124,alemtuzumab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4125,branebrutinib,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4126,gem-231,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4127,futibatinib,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4128,racepinephrine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4129,raclopride,0,0,[],[],0.0,0.0,-1.0,-0.25,0.0526315789473684,0,0,-1.0,-0.7071067811865476,0.2294157338705617
4130,semaxanib,0,0,[],[],0.0,0.0,1.0,0.5,0.3684210526315789,0,0,1.0,1.4142135623730951,1.6059101370939324
4131,cyclandelate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4132,cupric chloride,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4133,vayarin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4134,guaiacol,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.1578947368421052,0,0,-1.0,-0.7071067811865476,-0.6882472016116853
4135,bromopride,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4136,propanoic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4137,"n-(3-cyano-4,5,6,7-tetrahydro-1-benzothien-2-yl)-2-fluorobenzamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4138,"dimethyl (1r,4s)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hepta-2,5-diene-2,3-dicarboxylate",0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4139,bromocriptine,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
4140,ulobetasol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4141,alclometasone,0,0,[],[],0.0,0.0,-1.0,0.0,0.0526315789473684,0,0,-1.0,0.0,0.2294157338705617
4142,"r,s-warfarin alcohol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4143,2-(2-hydroxy-5-methoxy-phenyl)-1h-benzoimidazole-5-carboxamidine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4144,seocalcitol,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
4145,4-hydroxybutan-2-one,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4146,"1-(3-bromophenyl)-7-chloro-6-methoxy-3,4-dihydroisoquinoline",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4147,eletriptan,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4148,4-methoxybenzenesulfinate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4149,16-bromoepiandrosterone,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4150,edoxudine,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
4151,17-methyl-17-alpha-dihydroequilenin,0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4152,gemtuzumab ozogamicin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4153,umbralisib,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4154,cyclo-tetrametavanadate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4155,"4-[(1s,2r,5s)-4,4,8-trimethyl-3-oxabicyclo[3.3.1]non-7-en-2-yl]phenol",0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4156,quizartinib,0,0,[],[],0.0,0.0,1.0,0.0,-0.3157894736842105,0,0,1.0,0.0,-1.3764944032233706
4157,gadofosveset trisodium,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4158,"4-[(1s,2s,5s)-5-(hydroxymethyl)-6,8,9-trimethyl-3-oxabicyclo[3.3.1]non-7-en-2-yl]phenol",0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4159,gadobenic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4160,carboplatin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4161,"4-[(1s,2s,5s)-5-(hydroxymethyl)-8-methyl-3-oxabicyclo[3.3.1]non-7-en-2-yl]phenol",0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
4162,2-(2-hydroxy-phenyl)-1h-indole-5-carboxamidine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4163,calcitriol,0,0,[],[],0.0,0.0,-1.0,0.0,0.0526315789473684,0,0,-1.0,0.0,0.2294157338705617
4164,difluoro(5-{2-[(5-octyl-1h-pyrrol-2-yl-kappan)methylidene]-2h-pyrrol-5-yl-kappan}pentanoato)boron,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4165,9-aminocamptothecin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4166,"1,2,4-triazole-carboxamidine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4167,bendazac,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4168,gmx1777,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4169,entrectinib,0,1,[],[5],,,,,,0,0,0.0,0.0,0.0
4170,3-phosphono-d-alanine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4171,tolfenamic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4172,12-hydroxydodecanoic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4173,astaxanthin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4174,tosedostat,0,0,[],[],0.0,0.0,-1.0,0.0,-0.2631578947368421,0,0,-1.0,0.0,-1.1470786693528088
4175,milrinone,0,0,[],[],0.0,0.0,1.0,0.5,0.3684210526315789,0,0,1.0,1.4142135623730951,1.6059101370939324
4176,imiquimod,0,0,[],[],0.0,0.0,-1.0,0.25,-0.0526315789473684,0,0,-1.0,0.7071067811865476,-0.2294157338705617
4177,vadadustat,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4178,enoximone,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.3157894736842105,0,0,-1.0,-0.7071067811865476,-1.3764944032233706
4179,prostaglandin g2,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4180,l-homoarginine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4181,"2-[4-({[(3,5-dichlorophenyl)amino]carbonyl}amino)phenoxy]-2-methylpropanoic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4182,pentaerythritol tetranitrate,0,1,[],[5],,,,,,0,0,0.0,0.0,0.0
4183,alclofenac,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4184,guanidine-3-propanol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4185,daporinad,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4186,pranoprofen,0,0,[],[],0.0,0.0,1.0,-0.25,-0.1578947368421052,0,0,1.0,-0.7071067811865476,-0.6882472016116853
4187,s-isopropyl-isothiourea,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4188,7-hydroxy-2-oxo-chromene-3-carboxylic acid ethyl ester,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4189,2-[(2-methoxy-5-methylphenoxy)methyl]pyridine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4190,mitiglinide,0,0,[],[],0.0,0.0,1.0,0.5,0.0526315789473684,0,0,1.0,1.4142135623730951,0.2294157338705617
4191,"1,3,2-dioxaborolan-2-ol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4192,"s,s'-(1,3-phenylene-bis(1,2-ethanediyl))bis-isothiourea",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4193,firocoxib,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4194,ruplizumab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4195,fibrinolysin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4196,"s,s'-(1,4-phenylene-bis(1,2-ethanediyl))bis-isothiourea",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4197,"1d-myo-inositol 1,4,5-trisphosphate",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4198,"6s-5,6,7,8-tetrahydrobiopterin",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4199,"n-[4-hydroxymethyl-cyclohexan-6-yl-1,2,3-triol]-4,6-dideoxy-4-aminoglucopyranoside",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4200,etoposide,0,0,[],[],0.0,0.0,1.0,0.25,-0.0526315789473684,0,0,1.0,0.7071067811865476,-0.2294157338705617
4201,zofenopril,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4202,fradafiban,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4203,3-fluoro-4-hydroxybenzaldehyde o-(cyclohexylcarbonyl)oxime,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4204,"diamino-n-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4205,lithium citrate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4206,etodolac,0,0,[],[],0.0,0.0,1.0,0.0,-0.0526315789473684,0,0,1.0,0.0,-0.2294157338705617
4207,hexylresorcinol,0,0,[],[],0.0,0.0,1.0,0.0,0.0526315789473684,0,0,1.0,0.0,0.2294157338705617
4208,sc-236,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4209,n-[(4-hydroxy-8-iodoisoquinolin-3-yl)carbonyl]glycine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4210,"2,4-diamino-6-phenyl-5,6,7,8,-tetrahydropteridine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4211,nepafenac,0,0,[],[],0.0,0.0,1.0,0.0,-0.0526315789473684,0,0,1.0,0.0,-0.2294157338705617
4212,2-aminothiazoline,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4213,"n1,n14-bis((s-methyl)isothioureido)tetradecane",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4214,cilazaprilat,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4215,"(3s,5e)-3-propyl-3,4-dihydrothieno[2,3-f][1,4]oxazepin-5(2h)-imine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4216,4-[(5-methoxy-2-methylphenoxy)methyl]pyridine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4217,lx1031,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4218,sr11254,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4219,cd564,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4220,n-{4-methyl-3-[(3-pyrimidin-4-ylpyridin-2-yl)amino]phenyl}-3-(trifluoromethyl)benzamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4221,dasatinib,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
4222,cimicoxib,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4223,bevasiranib,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4224,n-(chlorophenyl)-n'-hydroxyguanidine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4225,amelubant,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
4226,brolucizumab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
