,drug_name,Altered intercellular communication count,Altered intercellular communication count marg,Altered intercellular communication,Altered intercellular communication marg,Cmap pAGE Altered intercellular communication level1,Cmap pAGE Altered intercellular communication level2,Cmap pAGE Altered intercellular communication level3,Cmap pAGE Altered intercellular communication level4,Cmap pAGE Altered intercellular communication level5,Cmap pAGE Altered intercellular communication level1 z_score,Cmap pAGE Altered intercellular communication level2 z_score,Cmap pAGE Altered intercellular communication level3 z_score,Cmap pAGE Altered intercellular communication level4 z_score,Cmap pAGE Altered intercellular communication level5 z_score
2560,pentolinium,0,1,[],[5],1.0,0.2857142857142857,0.4444444444444444,0.1923076923076923,0.0677083333333333,1.732050807568877,0.7559289460184545,1.3333333333333333,0.98058067569092,0.9381941874331416
2561,2-[(formyl-hydroxy-amino)-methyl]-heptanoic acid [1-(2-hydroxymethyl-pyrrolidine-1-carbonyl)-2-methyl-propyl]-amide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2562,galactose grease,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2563,isatin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2564,pentoxyverine,0,0,[],[],-1.0,-0.2857142857142857,-0.4444444444444444,-0.2692307692307692,0.0052083333333333,-1.732050807568877,-0.7559289460184545,-1.3333333333333333,-1.372812945967288,0.0721687836487032
2565,bisacodyl,0,0,[],[],-1.0,-0.8571428571428571,-0.6666666666666666,-0.4230769230769231,-0.078125,-1.732050807568877,-2.2677868380553634,-2.0,-2.1572774865200244,-1.0825317547305482
2566,bitolterol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2567,guanosine-5'-diphosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2568,aldoxorubicin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2569,hyaluronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2570,human thrombin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2571,human interferon omega-1,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2572,human calcitonin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2573,"2-[3,4-dihydroxy-2-hydroxymethyl-5-(2-hydroxy-nonyl)-tetrahydro-furan-2-yloxy]-6-hydroxymethyl-tetra hydro-pyran-3,4,5-triol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2574,cytarabine,0,0,[],[],0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.0769230769230769,-0.1041666666666666,0.5773502691896256,-1.1338934190276817,-1.0,-0.392232270276368,-1.4433756729740643
2575,peginterferon alfa-2a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2576,d-alanine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2577,peginterferon alfa-2b,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2578,h3b-8800,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2579,d-phenylalanyl-n-benzyl-l-prolinamide,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
2580,cyanamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2581,aldosterone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2582,daunorubicin,0,1,[],[3],0.3333333333333333,0.5714285714285714,0.6666666666666666,0.1923076923076923,0.0364583333333333,0.5773502691896256,1.511857892036909,2.0,0.98058067569092,0.5051814855409225
2583,debromohymenialdisine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2584,acetylcholine,0,0,[],[],0.3333333333333333,-0.1428571428571428,0.1111111111111111,0.0,-0.0520833333333333,0.5773502691896256,-0.3779644730092272,0.3333333333333333,0.0,-0.7216878364870322
2585,ado-p-ch2-p-ps-ado,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2586,aducanumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2587,aetiocholanolone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2588,gsk-923295,0,0,[],[],0.3333333333333333,0.1428571428571428,0.3333333333333333,0.1538461538461538,-0.125,0.5773502691896256,0.3779644730092272,1.0,0.7844645405527361,-1.732050807568877
2589,ginkgo biloba,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2590,gimeracil,0,0,[],[],1.0,0.1428571428571428,-0.1111111111111111,0.0769230769230769,0.0,1.732050807568877,0.3779644730092272,-0.3333333333333333,0.392232270276368,0.0
2591,alefacept,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2592,pemetrexed,0,0,[],[],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.1538461538461538,0.09375,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.7844645405527361,1.2990381056766578
2593,betaxolol,0,0,[],[],-1.0,-0.4285714285714285,-0.3333333333333333,-0.3076923076923077,0.1041666666666666,-1.732050807568877,-1.1338934190276817,-1.0,-1.568929081105472,1.4433756729740643
2594,gs 0573,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2595,gavorestat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2596,dasabuvir,0,0,[],[],-0.3333333333333333,-0.4285714285714285,-0.1111111111111111,-0.0769230769230769,0.0208333333333333,-0.5773502691896256,-1.1338934190276817,-0.3333333333333333,-0.392232270276368,0.2886751345948128
2597,penbutolol,0,0,[],[],-0.3333333333333333,-0.2857142857142857,-0.4444444444444444,-0.1153846153846153,-0.0364583333333333,-0.5773502691896256,-0.7559289460184545,-1.3333333333333333,-0.5883484054145521,-0.5051814855409225
2598,alendronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2599,fx-1006a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2600,peptide yy (3-36),0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
2601,99mtc-14 f7 mab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2602,"2-[5-methanesulfonylamino-2-(4-aminophenyl)-6-oxo-1,6-dihydro-1-pyrimidinyl]-n-(3,3,3-trifluoro-1-isopropyl-2-oxopropyl)acetamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2603,pantoprazole,0,0,[],[],0.3333333333333333,0.4285714285714285,0.1111111111111111,-0.1538461538461538,-0.0208333333333333,0.5773502691896256,1.1338934190276817,0.3333333333333333,-0.7844645405527361,-0.2886751345948128
2604,idronoxil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2605,al7182,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2606,ifenprodil,0,0,[],[],-0.3333333333333333,0.0,-0.2222222222222222,0.0384615384615384,0.046875,-0.5773502691896256,0.0,-0.6666666666666666,0.196116135138184,0.6495190528383289
2607,al7099a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2608,al7089a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2609,iloprost,0,0,[],[],-0.3333333333333333,-0.1428571428571428,0.1111111111111111,-0.1538461538461538,-0.0520833333333333,-0.5773502691896256,-0.3779644730092272,0.3333333333333333,-0.7844645405527361,-0.7216878364870322
2610,alglucosidase alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2611,ganciclovir,0,0,[],[],0.3333333333333333,0.1428571428571428,0.1111111111111111,0.3076923076923077,-0.0833333333333333,0.5773502691896256,0.3779644730092272,0.3333333333333333,1.568929081105472,-1.1547005383792512
2612,pancuronium,0,0,[],[],1.0,0.7142857142857143,0.3333333333333333,-0.3076923076923077,-0.03125,1.732050807568877,1.8898223650461363,1.0,-1.568929081105472,-0.4330127018922192
2613,ganirelix,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2614,al5927,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2615,agomelatine,0,0,[],[],-0.3333333333333333,0.1428571428571428,0.3333333333333333,0.0769230769230769,0.0,-0.5773502691896256,0.3779644730092272,1.0,0.392232270276368,0.0
2616,inhibitor idd 384,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2617,ganaxolone,0,1,[],[5],-1.0,-0.7142857142857143,-0.5555555555555556,-0.0769230769230769,0.09375,-1.732050807568877,-1.8898223650461363,-1.6666666666666667,-0.392232270276368,1.2990381056766578
2618,crizanlizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2619,gallium citrate ga-67,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2620,anz-100,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2621,brinzolamide,0,0,[],[],-0.3333333333333333,0.1428571428571428,-0.1111111111111111,0.0,0.0833333333333333,-0.5773502691896256,0.3779644730092272,-0.3333333333333333,0.0,1.1547005383792512
2622,cryptenamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2623,incb7839,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
2624,incb-9471,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
2625,pazufloxacin,0,0,[],[],0.3333333333333333,0.1428571428571428,0.1111111111111111,-0.1538461538461538,-0.0625,0.5773502691896256,0.3779644730092272,0.3333333333333333,-0.7844645405527361,-0.8660254037844385
2626,idd594,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2627,parachlorophenol,0,0,[],[],0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.1538461538461538,0.0520833333333333,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.7844645405527361,0.7216878364870322
2628,idd552,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2629,al6528,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2630,gallamine triethiodide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2631,9-n-phenylmethylamino-tacrine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2632,al5424,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2633,bufuralol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2634,bupivacaine,0,0,[],[],0.3333333333333333,0.4285714285714285,0.3333333333333333,-0.0769230769230769,0.0416666666666666,0.5773502691896256,1.1338934190276817,1.0,-0.392232270276368,0.5773502691896256
2635,palonosetron,0,0,[],[],0.3333333333333333,0.0,0.2222222222222222,-0.1153846153846153,0.0364583333333333,0.5773502691896256,0.0,0.6666666666666666,-0.5883484054145521,0.5051814855409225
2636,palmitoyl-linoleoyl phosphatidylcholine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2637,isoleucine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2638,iproniazid,0,0,[],[],0.3333333333333333,0.0,0.0,0.1153846153846153,-0.0260416666666666,0.5773502691896256,0.0,0.0,0.5883484054145521,-0.3608439182435161
2639,pentaglyme,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2640,fusidic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2641,pefloxacin,0,0,[],[],0.3333333333333333,0.5714285714285714,0.4444444444444444,0.2692307692307692,0.0052083333333333,0.5773502691896256,1.511857892036909,1.3333333333333333,1.372812945967288,0.0721687836487032
2642,ioflupane i-123,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2643,coagulation factor ix (recombinant),0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2644,coagulation factor ix human,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2645,8-anilinonaphthalene-1-sulfonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2646,"9-acetyl-2,3,4,9-tetrahydro-1h-carbazol-1-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2647,inotuzumab ozogamicin,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
2648,gabapentin,0,0,[],[],-0.3333333333333333,0.0,-0.2222222222222222,-0.0384615384615384,0.015625,-0.5773502691896256,0.0,-0.6666666666666666,-0.196116135138184,0.2165063509461096
2649,bupranolol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2650,inositol,0,0,[],[],-1.0,-0.7142857142857143,-0.3333333333333333,-0.2307692307692307,0.0416666666666666,-1.732050807568877,-1.8898223650461363,-1.0,-1.1766968108291045,0.5773502691896256
2651,7-[(3-chlorobenzyl)oxy]-2-oxo-2h-chromene-4-carbaldehyde,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2652,"7-pyridin-2-yl-n-(3,4,5-trimethoxyphenyl)-7h-pyrrolo[2,3-d]pyrimidin-2-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2653,clomethiazole,0,0,[],[],0.3333333333333333,0.0,0.0,-0.1153846153846153,0.0677083333333333,0.5773502691896256,0.0,0.0,-0.5883484054145521,0.9381941874331416
2654,k201 free base,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2655,"6-hydroxy-1,6-dihydro purine nucleoside",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2656,jnj-27390467,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2657,gefitinib,0,0,[],[],-0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.1538461538461538,-0.0729166666666666,-0.5773502691896256,-1.1338934190276817,-1.0,-0.7844645405527361,-1.010362971081845
2658,jnj-17216498,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
2659,gavestinel,0,0,[],[],0.3333333333333333,0.2857142857142857,0.2222222222222222,0.1153846153846153,0.0260416666666666,0.5773502691896256,0.7559289460184545,0.6666666666666666,0.5883484054145521,0.3608439182435161
2660,ixabepilone,0,1,[],[4],-0.3333333333333333,-0.1428571428571428,0.1111111111111111,0.1538461538461538,0.0416666666666666,-0.5773502691896256,-0.3779644730092272,0.3333333333333333,0.7844645405527361,0.5773502691896256
2661,garenoxacin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2662,6-hydroxydopa quinone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2663,6-phospho-d-gluconic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2664,clofedanol,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
2665,"7,8-dihydroinosine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2666,clofibrate,0,0,[],[],0.3333333333333333,0.1428571428571428,0.1111111111111111,0.3076923076923077,-0.0104166666666666,0.5773502691896256,0.3779644730092272,0.3333333333333333,1.568929081105472,-0.1443375672974064
2667,isopropamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2668,dibotermin alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2669,framycetin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2670,allantoin,0,0,[],[],0.3333333333333333,0.0,-0.2222222222222222,0.1923076923076923,0.0364583333333333,0.5773502691896256,0.0,-0.6666666666666666,0.98058067569092,0.5051814855409225
2671,olmesartan,0,0,[],[],0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.0769230769230769,-0.0104166666666666,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.392232270276368,-0.1443375672974064
2672,olodaterol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2673,5-aminonaphthalene-2-sulfonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2674,aclidinium,0,0,[],[],-0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.2307692307692307,-0.1041666666666666,-0.5773502691896256,-1.1338934190276817,-1.0,-1.1766968108291045,-1.4433756729740643
2675,5-beta-d-ribofuranosylnicotinamide adenine dinucleotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2676,cephaloglycin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2677,guanosine-3'-monophosphate-5'-diphosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2678,oliceridine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2679,lubiprostone,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
2680,lisinopril,0,0,[],[],0.3333333333333333,0.5714285714285714,0.4444444444444444,0.1153846153846153,-0.140625,0.5773502691896256,1.511857892036909,1.3333333333333333,0.5883484054145521,-1.9485571585149868
2681,"3-(1h-indol-3-yl)-4-{1-[2-(1-methylpyrrolidin-2-yl)ethyl]-1h-indol-3-yl}-1h-pyrrole-2,5-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2682,guanosine-5'-diphosphate-rhamnose,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2683,3-(2-aminoquinazolin-6-yl)-4-methyl-n-[3-(trifluoromethyl)phenyl]benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2684,lidorestat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2685,cts-21166,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2686,aconitate ion,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2687,acrivastine,0,1,[],[4],-1.0,-0.1428571428571428,0.1111111111111111,0.0769230769230769,0.0416666666666666,-1.732050807568877,-0.3779644730092272,0.3333333333333333,0.392232270276368,0.5773502691896256
2688,5-hydroxy-n-propargyl-1(r)-aminoindan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2689,levobunolol,0,0,[],[],-1.0,-0.4285714285714285,-0.3333333333333333,-0.2307692307692307,0.1145833333333333,-1.732050807568877,-1.1338934190276817,-1.0,-1.1766968108291045,1.5877132402714706
2690,cp-744809,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2691,guanidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2692,5-iodouracil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2693,triflupromazine,0,0,[],[],0.3333333333333333,-0.1428571428571428,-0.1111111111111111,-0.1538461538461538,0.0104166666666666,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,-0.7844645405527361,0.1443375672974064
2694,chorionic gonadotropin (human),0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2695,lupeol,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
2696,"5-methyl-n-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2697,olutasidenib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2698,lumichrome,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2699,acyclovir,0,0,[],[],-1.0,-0.2857142857142857,-0.4444444444444444,-0.4230769230769231,-0.1197916666666666,-1.732050807568877,-0.7559289460184545,-1.3333333333333333,-2.1572774865200244,-1.659882023920174
2700,olcegepant,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2701,lumateperone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2702,cholic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2703,cenisertib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2704,cemiplimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2705,5-fluorotryptophan,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
2706,lutropin alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2707,3-(2-benzothiazolylthio)-1-propanesulfonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2708,6-(hydroxyethyldithio)-8-(aminomethylthio)octanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2709,mmi-175,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2710,mln8054,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2711,5-chloro-6-methyl-n-(2-phenylethyl)-2-pyridin-2-ylpyrimidin-4-amine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2712,lll-3348,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2713,h-89,0,0,[],[],0.3333333333333333,0.1428571428571428,-0.1111111111111111,-0.0769230769230769,0.0416666666666666,0.5773502691896256,0.3779644730092272,-0.3333333333333333,-0.392232270276368,0.5773502691896256
2714,mk-5108,0,0,[],[],0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.1538461538461538,-0.0520833333333333,0.5773502691896256,-1.1338934190276817,-1.0,-0.7844645405527361,-0.7216878364870322
2715,ly-2608204,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2716,cinalukast,0,0,[],[],-0.3333333333333333,0.1428571428571428,-0.1111111111111111,-0.2307692307692307,-0.125,-0.5773502691896256,0.3779644730092272,-0.3333333333333333,-1.1766968108291045,-1.732050807568877
2717,ly2140023,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2718,"6-(3-aminopropyl)-4,9-dimethylpyrrolo[3,4-c]carbazole-1,3(2h,6h)-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2719,6-(2-hydroxy-cyclopentyl)-7-oxo-heptanamidine,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
2720,ledipasvir,0,0,[],[],-1.0,-0.7142857142857143,-0.7777777777777778,-0.0769230769230769,0.0208333333333333,-1.732050807568877,-1.8898223650461363,-2.3333333333333335,-0.392232270276368,0.2886751345948128
2721,h type ii trisaccharide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2722,"5-[(phenylsulfonyl)amino]-1,3,4-thiadiazole-2-sulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2723,"6-chloro-3-(dichloromethyl)-3,4-dihydro-2h-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2724,levobupivacaine,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
2725,chlorphenesin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2726,odevixibat,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
2727,odronextamab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2728,ct-011,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2729,ofatumumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2730,ofloxacin,0,0,[],[],1.0,0.4285714285714285,0.5555555555555556,0.1538461538461538,0.1041666666666666,1.732050807568877,1.1338934190276817,1.6666666666666667,0.7844645405527361,1.4433756729740643
2731,lonoctocog alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2732,guvacine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2733,levonordefrin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2734,"3,8,9,10-tetrahydroxy-7-hydroxymethyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2735,"5-[(z)-(5-chloro-2-oxo-1,2-dihydro-3h-indol-3-ylidene)methyl]-n,2,4-trimethyl-1h-pyrrole-3-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2736,celecoxib,0,0,[],[],0.3333333333333333,0.1428571428571428,-0.1111111111111111,0.1538461538461538,0.0208333333333333,0.5773502691896256,0.3779644730092272,-0.3333333333333333,0.7844645405527361,0.2886751345948128
2737,leucine phosphonic acid,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
2738,5-hydroxyvaleric acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2739,phenformin,0,0,[],[],-0.3333333333333333,-0.4285714285714285,-0.3333333333333333,0.0,0.0625,-0.5773502691896256,-1.1338934190276817,-1.0,0.0,0.8660254037844385
2740,stiripentol,0,1,[],[5],0.3333333333333333,-0.1428571428571428,-0.3333333333333333,0.0,0.1145833333333333,0.5773502691896256,-0.3779644730092272,-1.0,0.0,1.5877132402714706
2741,calcium citrate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2742,"1,2-diacyl-sn-glycero-3-phosphoinositol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2743,dihydralazine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2744,pq-10,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2745,ceftizoxime,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2746,afamelanotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2747,enasidenib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2748,cholecystokinin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2749,st. john's wort,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
2750,enalkiren,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2751,glibornuride,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2752,l-alpha-glycerophosphorylserine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2753,gibberellic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2754,cannabidiol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2755,rotigotine,0,0,[],[],-0.3333333333333333,0.4285714285714285,0.5555555555555556,0.2307692307692307,0.125,-0.5773502691896256,1.1338934190276817,1.6666666666666667,1.1766968108291045,1.732050807568877
2756,roxadustat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2757,spironolactone,0,0,[],[],0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.3076923076923077,0.0416666666666666,0.5773502691896256,-1.1338934190276817,-1.0,-1.568929081105472,0.5773502691896256
2758,2-mercaptobenzothiazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2759,strontium chloride sr-89,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
2760,dihydrexidine,0,0,[],[],-0.3333333333333333,0.0,0.2222222222222222,-0.1153846153846153,-0.0364583333333333,-0.5773502691896256,0.0,0.6666666666666666,-0.5883484054145521,-0.5051814855409225
2761,cefoperazone,0,1,[],[2],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,-0.3076923076923077,-0.0104166666666666,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,-1.568929081105472,-0.1443375672974064
2762,rosuvastatin,0,0,[],[],0.3333333333333333,0.4285714285714285,0.3333333333333333,-0.2307692307692307,-0.0520833333333333,0.5773502691896256,1.1338934190276817,1.0,-1.1766968108291045,-0.7216878364870322
2763,gestodene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2764,captodiame,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2765,caprylic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2766,cefradine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2767,"(z,z)-4-hydroxy-n,n,n-trimethyl-10-oxo-7-[(1-oxo-9-octadecenyl)oxy]-3,5,9-trioxa-4-phosphaheptacos-18-en-1-aminium-4-oxide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2768,gentian violet cation,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2769,"1,1,1-trifluoro-3-((n-acetyl)-l-leucylamido)-4-phenyl-butan-2-one(n-acetyl-l-leucyl-l-phenylalanyl trifluoromethyl ketone)",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
