,drug_name,Cell senescence count,Cell senescence count marg,Cell senescence,Cell senescence marg,Cmap pAGE Cell senescence level1,Cmap pAGE Cell senescence level2,Cmap pAGE Cell senescence level3,Cmap pAGE Cell senescence level4,Cmap pAGE Cell senescence level5,Cmap pAGE Cell senescence level1 z_score,Cmap pAGE Cell senescence level2 z_score,Cmap pAGE Cell senescence level3 z_score,Cmap pAGE Cell senescence level4 z_score,Cmap pAGE Cell senescence level5 z_score
2932,taribavirin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2933,bepridil,0,0,[],[],0.0,0.3333333333333333,0.1428571428571428,0.0,-0.032258064516129,0.0,0.5773502691896256,0.3779644730092272,0.0,-0.1796053020267748
2934,cabazitaxel,0,0,[],[],-1.0,-0.3333333333333333,-0.1428571428571428,0.25,0.3548387096774194,-1.4142135623730951,-0.5773502691896256,-0.3779644730092272,1.0,1.975658322294524
2935,deramciclane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2936,tasimelteon,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2937,tasonermin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2938,beraprost,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2939,czen 002,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2940,chloramphenicol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2941,taspoglutide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2942,tarenflurbil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2943,tegaserod,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.0,0.0967741935483871,0.0,-0.5773502691896256,0.3779644730092272,0.0,0.5388159060803247
2944,desipramine,0,0,[],[],-1.0,-1.0,-0.1428571428571428,-0.125,-0.032258064516129,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,-0.5,-0.1796053020267748
2945,desirudin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2946,bepotastine,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.125,0.0967741935483871,0.0,-0.5773502691896256,0.3779644730092272,0.5,0.5388159060803247
2947,zucapsaicin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2948,besifloxacin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2949,cvt-6883,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2950,beta-(2-naphthyl)-alanine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2951,beta-d-glucopyranose spirohydantoin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2952,technetium tc-99m tilmanocept,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2953,beta-d-glucose,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2954,tecovirimat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2955,betaine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2956,teduglutide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2957,[1-(3-chloro-2-formyl-phenylcarbamoyl)-2-methyl-propyl]-carbamic acid tert-butyl ester,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2958,tegafur,0,0,[],[],0.0,-0.3333333333333333,-0.7142857142857143,-0.25,0.032258064516129,0.0,-0.5773502691896256,-1.8898223650461363,-1.0,0.1796053020267748
2959,"(r)-1-(4-(4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl)phenethyl)guanidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2960,delavirdine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2961,taurocholic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2962,depatuxizumab mafodotin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2963,talnetant,0,0,[],[],1.0,0.3333333333333333,0.4285714285714285,0.25,0.2258064516129032,1.4142135623730951,0.5773502691896256,1.1338934190276817,1.0,1.257237114187424
2964,benzylpenicillin,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.0,0.032258064516129,0.0,-0.5773502691896256,0.3779644730092272,0.0,0.1796053020267748
2965,tamatinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2966,zotiraciclib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2967,(diaminomethyl-methyl-amino)-acetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2968,terbutaline,0,0,[],[],-1.0,-1.0,0.1428571428571428,0.0,0.032258064516129,-1.4142135623730951,-1.732050807568877,0.3779644730092272,0.0,0.1796053020267748
2969,degraded cephaloridine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2970,tesevatinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2971,deacetoxyvinzolidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2972,bicalutamide,0,0,[],[],0.0,-0.3333333333333333,0.4285714285714285,0.25,0.4193548387096774,0.0,-0.5773502691896256,1.1338934190276817,1.0,2.3348689263480735
2973,"(7r,12r,13r)-13-formyl-12,14-dihydroxy-3,5,7-trimethyltetradeca-2,4-dienoic acid",0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
2974,zotepine,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
2975,dehydroascorbic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2976,telcagepant,0,0,[],[],0.0,0.0,-0.2857142857142857,-0.0625,-0.064516129032258,0.0,0.0,-0.7559289460184545,-0.25,-0.3592106040535497
2977,telithromycin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2978,chlormerodrin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2979,chlorpropamide,0,0,[],[],0.0,-0.3333333333333333,0.4285714285714285,0.0,0.0967741935483871,0.0,-0.5773502691896256,1.1338934190276817,0.0,0.5388159060803247
2980,degarelix,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2981,zopolrestat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2982,temafloxacin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2983,zopiclone,0,0,[],[],-1.0,-1.0,-0.1428571428571428,0.125,0.0967741935483871,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,0.5,0.5388159060803247
2984,zonisamide,0,0,[],[],-1.0,-1.0,0.1428571428571428,0.125,0.0967741935483871,-1.4142135623730951,-1.732050807568877,0.3779644730092272,0.5,0.5388159060803247
2985,defibrotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2986,chlormezanone,0,0,[],[],0.0,-0.3333333333333333,-0.7142857142857143,-0.625,-0.2903225806451613,0.0,-0.5773502691896256,-1.8898223650461363,-2.5,-1.6164477182409742
2987,bethanechol,0,0,[],[],0.0,0.3333333333333333,-0.4285714285714285,-0.125,-0.2258064516129032,0.0,0.5773502691896256,-1.1338934190276817,-0.5,-1.257237114187424
2988,"(5s)-5-(3-aminopropyl)-3-(2,5-difluorophenyl)-n-ethyl-5-phenyl-4,5-dihydro-1h-pyrazole-1-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2989,biperiden,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.125,0.2258064516129032,0.0,-0.5773502691896256,0.3779644730092272,0.5,1.257237114187424
2990,terfenadine,0,0,[],[],-1.0,-1.0,-0.1428571428571428,-0.125,-0.0967741935483871,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,-0.5,-0.5388159060803247
2991,(2r)-2-(4-chlorophenyl)-2-[4-(1h-pyrazol-4-yl)phenyl]ethanamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2992,teriflunomide,0,0,[],[],1.0,1.0,0.7142857142857143,0.25,0.0967741935483871,1.4142135623730951,1.732050807568877,1.8898223650461363,1.0,0.5388159060803247
2993,bictegravir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2994,terlipressin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2995,(2r)-2-(4-chlorophenyl)-2-phenylethanamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2996,bilastine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2997,biliverdine ix alpha,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2998,chlorothiazide,0,0,[],[],1.0,0.3333333333333333,-0.4285714285714285,-0.375,-0.2258064516129032,1.4142135623730951,0.5773502691896256,-1.1338934190276817,-1.5,-1.257237114187424
2999,tertatolol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3000,dazoxiben,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.125,0.0967741935483871,0.0,-0.5773502691896256,0.3779644730092272,0.5,0.5388159060803247
3001,(2r)-2-benzyl-3-nitropropanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3002,darifenacin,0,0,[],[],-1.0,-1.0,-0.4285714285714285,-0.125,-0.032258064516129,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-0.5,-0.1796053020267748
3003,tesmilifene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3004,"(5s,7r,8s,9s,10r)-3-amino-8,9,10-trihydroxy-7-(hydroxymethyl)-6-oxa-1,3-diazaspiro[4.5]decane-2,4-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3005,daratumumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3006,testosterone cypionate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3007,testosterone enanthate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3008,testosterone undecanoate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3009,chlorpheniramine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3010,technetium tc-99m nofetumomab merpentan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3011,technetium tc-99m mebrofenin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3012,tenapanor,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3013,technetium tc-99m ciprofloxacin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3014,tiotropium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3015,tipifarnib,0,0,[],[],0.0,-0.3333333333333333,-0.4285714285714285,-0.25,-0.2258064516129032,0.0,-0.5773502691896256,-1.1338934190276817,-1.0,-1.257237114187424
3016,tipiracil,0,0,[],[],0.0,0.3333333333333333,0.1428571428571428,0.0,0.2258064516129032,0.0,0.5773502691896256,0.3779644730092272,0.0,1.257237114187424
3017,tipranavir,0,0,[],[],0.0,-0.3333333333333333,0.4285714285714285,0.25,0.2903225806451613,0.0,-0.5773502691896256,1.1338934190276817,1.0,1.6164477182409742
3018,(4s)-5-fluoro-l-leucine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3019,(4e)-4-aminohex-4-enoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3020,xmab 2513,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3021,tirbanibulin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3022,d-cysteine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3023,cytidine-5'-triphosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3024,tisagenlecleucel,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3025,cytidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3026,cp-320626,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3027,titanium dioxide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3028,xanthine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3029,cysteine-s-acetamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3030,"(4r,5r)-5-amino-1-[2-(1,3-benzodioxol-5-yl)ethyl]-4-(2,4,5-trifluorophenyl)piperidin-2-one",0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
3031,xamoterol,0,0,[],[],-1.0,-1.0,-0.7142857142857143,-0.375,-0.2258064516129032,-1.4142135623730951,-1.732050807568877,-1.8898223650461363,-1.5,-1.257237114187424
3032,"(4r,2s)-5'-(4-(4-chlorobenzyloxy)pyrrolidin-2-ylmethanesulfonyl)isoquinoline",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3033,d-1-(4-chlorophenyl)-2-(acetamido)ethane boronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3034,d-1-naphthyl-2-acetamido-ethane boronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3035,chromium nicotinate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3036,bisindolylmaleimide i,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
3037,tetrazolyl histidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3038,tetrodotoxin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3039,dabrafenib,0,0,[],[],1.0,1.0,0.7142857142857143,0.375,0.1612903225806451,1.4142135623730951,1.732050807568877,1.8898223650461363,1.5,0.8980265101338745
3040,dalfampridine,0,0,[],[],-1.0,-0.3333333333333333,-0.4285714285714285,0.125,-0.0967741935483871,-1.4142135623730951,-0.5773502691896256,-1.1338934190276817,0.5,-0.5388159060803247
3041,daidzin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3042,bisegliptin,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
3043,tezampanel,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3044,dacomitinib,0,0,[],[],-1.0,-1.0,-0.4285714285714285,0.125,-0.0967741935483871,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,0.5,-0.5388159060803247
3045,daclatasvir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3046,cr002,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3047,thenoyltrifluoroacetone,0,0,[],[],-1.0,-0.3333333333333333,-0.1428571428571428,-0.125,-0.032258064516129,-1.4142135623730951,-0.5773502691896256,-0.3779644730092272,-0.5,-0.1796053020267748
3048,theobromine,0,0,[],[],-1.0,-0.3333333333333333,-0.7142857142857143,-0.25,-0.2258064516129032,-1.4142135623730951,-0.5773502691896256,-1.8898223650461363,-1.0,-1.257237114187424
3049,theophylline,0,0,[],[],0.0,0.3333333333333333,-0.1428571428571428,0.0,-0.0967741935483871,0.0,0.5773502691896256,-0.3779644730092272,0.0,-0.5388159060803247
3050,bisindolylmaleimide viii,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3051,"(5r,7r,8s,9s,10r)-7-(hydroxymethyl)-3-phenyl-1,6-dioxa-2-azaspiro[4.5]dec-2-ene-8,9,10-triol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3052,teverelix,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3053,zanamivir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3054,"thyroid, porcine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3055,xaliproden,0,0,[],[],1.0,1.0,-0.1428571428571428,0.0,0.0967741935483871,1.4142135623730951,1.732050807568877,-0.3779644730092272,0.0,0.5388159060803247
3056,"(4r)-limonene 1α,2α-epoxide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3057,chromous sulfate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3058,tetracosactide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3059,robalzotan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3060,"d-myo-inositol-1,4-bisphosphate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3061,tilsotolimod,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3062,d-malic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3063,d-leucine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3064,danazol,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,-0.125,-0.1612903225806451,0.0,-0.5773502691896256,-0.3779644730092272,-0.5,-0.8980265101338745
3065,cp-122721,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3066,dantrolene,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.0,-0.032258064516129,0.0,-0.5773502691896256,0.3779644730092272,0.0,-0.1796053020267748
3067,berotralstat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3068,chromium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3069,(r)-1-para-nitro-phenyl-2-azido-ethanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3070,"cyclohexylmethyl-2,3-dihydroxy-5-methyl-hexylamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3071,clinafloxacin,0,0,[],[],0.0,-0.3333333333333333,0.4285714285714285,0.25,0.1612903225806451,0.0,-0.5773502691896256,1.1338934190276817,1.0,0.8980265101338745
3072,tebentafusp,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3073,cyc116,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3074,tecadenoson,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3075,"(r)-1-(4-(4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl)benzyl)guanidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3076,"(r)-1-(4-(4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl)phenyl)guanidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3077,d-serine,0,0,[],[],1.0,0.3333333333333333,-0.4285714285714285,-0.25,-0.3548387096774194,1.4142135623730951,0.5773502691896256,-1.1338934190276817,-1.0,-1.975658322294524
3078,tienilic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3079,d-lactic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3080,zafirlukast,0,0,[],[],-1.0,-0.3333333333333333,0.1428571428571428,-0.125,0.032258064516129,-1.4142135623730951,-0.5773502691896256,0.3779644730092272,-0.5,0.1796053020267748
3081,"(2r,3r,4s,5r)-2-acetamido-3,4-dihydroxy-5-hydroxymethyl-piperidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3082,chromium gluconate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3083,thyrotropin alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3084,(2r)-n-[(2r)-2-(dihydroxyboryl)-1-l-prolylpyrrolidin-2-yl]-n-[(5r)-5-(dihydroxyboryl)-1-l-prolylpyrrolidin-2-yl]-l-prolinamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3085,"d-gluconhydroximo-1,5-lactam",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3086,d-glucitol 6-phosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3087,choline salicylate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3088,cpg 10101,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3089,d-erythrose 4-phosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3090,chromic nitrate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3091,d-arginine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3092,"(2r,3r)-7-(methylsulfonyl)-3-(2,4,5-trifluorophenyl)-1,2,3,4-tetrahydropyrido[1,2-a]benzimidazol-2-amine",0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
3093,zen-012,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
3094,"(2r,3r,4r,5s)-2-(hydroxymethyl)-1-nonylpiperidine-3,4,5-triol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3095,d-[(n-hydroxyamino)carbonyl]phenylalanine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3096,ticalopride,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3097,ticlopidine,0,0,[],[],-1.0,-0.3333333333333333,0.1428571428571428,0.0,0.1612903225806451,-1.4142135623730951,-0.5773502691896256,0.3779644730092272,0.0,0.8980265101338745
3098,chromic citrate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3099,zolpidem,0,0,[],[],1.0,1.0,0.4285714285714285,0.375,0.1612903225806451,1.4142135623730951,1.732050807568877,1.1338934190276817,1.5,0.8980265101338745
3100,zolmitriptan,0,0,[],[],-1.0,-0.3333333333333333,-0.1428571428571428,0.5,0.032258064516129,-1.4142135623730951,-0.5773502691896256,-0.3779644730092272,2.0,0.1796053020267748
3101,lomustine,0,0,[],[],1.0,1.0,0.4285714285714285,0.375,0.2258064516129032,1.4142135623730951,1.732050807568877,1.1338934190276817,1.5,1.257237114187424
3102,velusetrag,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3103,vigabatrin,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,-0.25,-0.0967741935483871,0.0,-0.5773502691896256,-0.3779644730092272,-1.0,-0.5388159060803247
3104,clascoterone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3105,vicagrel,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3106,valaciclovir,0,0,[],[],0.0,0.3333333333333333,0.1428571428571428,-0.125,-0.2903225806451613,0.0,0.5773502691896256,0.3779644730092272,-0.5,-1.6164477182409742
3107,valbenazine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3108,c-(1-hydrogyl-beta-d-glucopyranosyl) formamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3109,valganciclovir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3110,butamben,0,0,[],[],-1.0,-1.0,-0.4285714285714285,-0.125,-0.032258064516129,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-0.5,-0.1796053020267748
3111,c-(1-azido-alpha-d-glucopyranosyl) formamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3112,tropisetron,0,0,[],[],1.0,0.3333333333333333,0.1428571428571428,-0.125,0.032258064516129,1.4142135623730951,0.5773502691896256,0.3779644730092272,-0.5,0.1796053020267748
3113,bopindolol,0,0,[],[],1.0,1.0,0.7142857142857143,0.5,0.0967741935483871,1.4142135623730951,1.732050807568877,1.8898223650461363,2.0,0.5388159060803247
3114,voclosporin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3115,tropicamide,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,-0.125,-0.032258064516129,0.0,-0.5773502691896256,-0.3779644730092272,-0.5,-0.1796053020267748
3116,tramadol,0,0,[],[],-1.0,-1.0,-0.1428571428571428,0.125,0.2903225806451613,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,0.5,1.6164477182409742
3117,"(2s)-1-(6h-indol-3-yl)-3-{[5-(7h-pyrazolo[3,4-c]pyridin-5-yl)pyridin-3-yl]oxy}propan-2-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3118,tranilast,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,0.0,-0.032258064516129,0.0,-0.5773502691896256,-0.3779644730092272,0.0,-0.1796053020267748
3119,"(3z)-n,n-dimethyl-2-oxo-3-(4,5,6,7-tetrahydro-1h-indol-2-ylmethylidene)-2,3-dihydro-1h-indole-5-sulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3120,trans-o-hydroxy-alpha-methyl cinnamate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3121,cilansetron,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3122,"(2s,3s)-3-formyl-2-({[(4-nitrophenyl)sulfonyl]amino}methyl)pentanoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3123,c31g,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3124,"(2s,3s)-3-{3-[2-chloro-4-(methylsulfonyl)phenyl]-1,2,4-oxadiazol-5-yl}-1-cyclopentylidene-4-cyclopropyl-1-fluorobutan-2-amine",0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
3125,"(2s,3s,4r,5s)-2-(4-amino-4,5-dihydro-1h-pyrrolo[3,2-d]pyrimidin-7-yl)-5-[(methylsulfanyl)methyl]-3,4-pyrrolidinediol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3126,"(2s)-4-(2,5-difluorophenyl)-n-methyl-2-phenyl-n-piperidin-4-yl-2,5-dihydro-1h-pyrrole-1-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3127,velaglucerase alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3128,verapamil,0,0,[],[],0.0,-0.3333333333333333,-0.4285714285714285,-0.25,-0.0967741935483871,0.0,-0.5773502691896256,-1.1338934190276817,-1.0,-0.5388159060803247
3129,valsartan,0,0,[],[],0.0,0.3333333333333333,0.4285714285714285,0.0,0.0967741935483871,0.0,0.5773502691896256,1.1338934190276817,0.0,0.5388159060803247
3130,valrubicin,0,0,[],[],-1.0,-1.0,-0.4285714285714285,-0.375,-0.2258064516129032,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-1.5,-1.257237114187424
3131,clemastine,0,0,[],[],-1.0,-1.0,-0.4285714285714285,-0.25,-0.032258064516129,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-1.0,-0.1796053020267748
3132,"(2z)-2-cyano-n-(2,2'-dichlorobiphenyl-4-yl)-3-hydroxybut-2-enamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3133,ursodeoxycholic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3134,v1003,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3135,ca4p,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3136,buserelin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3137,viloxazine,0,0,[],[],0.0,-0.3333333333333333,0.4285714285714285,0.375,0.2258064516129032,0.0,-0.5773502691896256,1.1338934190276817,1.5,1.257237114187424
3138,cloranolol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3139,clopidogrel,0,0,[],[],-1.0,-1.0,-0.1428571428571428,0.125,0.032258064516129,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,0.5,0.1796053020267748
3140,"(2s,3s)-4-cyclopropyl-3-{(3r,5r)-3-[2-fluoro-4-(methylsulfonyl)phenyl]-1,2,4-oxadiazolidin-5-yl}-1-[(3s)-3-fluoropyrrolidin-1-yl]-1-oxobutan-2-amine",0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
3141,citalopram,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,0.125,-0.0967741935483871,0.0,-0.5773502691896256,-0.3779644730092272,0.5,-0.5388159060803247
3142,citric acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
