,drug_name,Epigenetic alterations count,Epigenetic alterations count marg,Epigenetic alterations,Epigenetic alterations marg,Cmap pAGE Epigenetic alterations level1,Cmap pAGE Epigenetic alterations level2,Cmap pAGE Epigenetic alterations level3,Cmap pAGE Epigenetic alterations level4,Cmap pAGE Epigenetic alterations level5,Cmap pAGE Epigenetic alterations level1 z_score,Cmap pAGE Epigenetic alterations level2 z_score,Cmap pAGE Epigenetic alterations level3 z_score,Cmap pAGE Epigenetic alterations level4 z_score,Cmap pAGE Epigenetic alterations level5 z_score
3647,3-[({(1e)-[2-(trifluoromethyl)phenyl]methylidene}amino)oxy]propanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3648,3-[(9h-fluoren-9-ylideneamino)oxy]propanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3649,naronapride,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3650,natalizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3651,"3-[(5s)-1-acetyl-3-(2-chlorophenyl)-4,5-dihydro-1h-pyrazol-5-yl]phenol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3652,naxifylline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3653,alks 27,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3654,icotinib,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
3655,nalbuphine,0,0,[],[],-1.0,-0.1428571428571428,-0.0588235294117647,0.0555555555555555,-0.0309597523219814,-1.4142135623730951,-0.3779644730092272,-0.2425356250363329,0.3333333333333333,-0.5564148840746572
3656,atl1102,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3657,iss-1018,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3658,ketotifen,0,1,[],[4],0.0,0.0,-0.2352941176470588,-0.0277777777777777,0.0247678018575851,0.0,0.0,-0.970142500145332,-0.1666666666666666,0.4451319072597258
3659,ro 12-7310,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3660,lofexidine,0,0,[],[],0.0,-0.1428571428571428,0.0588235294117647,0.0555555555555555,0.0959752321981424,0.0,-0.3779644730092272,0.2425356250363329,0.3333333333333333,1.7248861406314373
3661,4-{2-[(3-nitrobenzoyl)amino]phenoxy}phthalic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3662,lonafarnib,0,0,[],[],-1.0,-1.0,-0.6470588235294118,-0.5555555555555556,-0.1207430340557275,-1.4142135623730951,-2.6457513110645907,-2.667891875399663,-3.3333333333333335,-2.1700180478911633
3663,lomustine,0,0,[],[],0.0,0.4285714285714285,0.2941176470588235,0.3333333333333333,0.0278637770897832,0.0,1.1338934190276817,1.212678125181665,2.0,0.5007733956671915
3664,"4-{2,4-bis[(3-nitrobenzoyl)amino]phenoxy}phthalic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3665,"5-[1-(3,4-dimethoxy-benzoyl)-1,2,3,4-tetrahydro-quinolin-6-yl]-6-methyl-3,6-dihydro-[1,3,4]thiadiazin-2-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3666,lomefloxacin,0,0,[],[],0.0,-0.2857142857142857,-0.2352941176470588,0.0833333333333333,0.0154798761609907,0.0,-0.7559289460184545,-0.970142500145332,0.5,0.2782074420373286
3667,mirabegron,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3668,mirdametinib,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
3669,lobeglitazone,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
3670,mizolastine,0,0,[],[],0.0,0.5714285714285714,0.1176470588235294,0.25,0.0619195046439628,0.0,1.511857892036909,0.4850712500726659,1.5,1.1128297681493144
3671,lixisenatide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3672,loperamide,0,0,[],[],-1.0,-0.4285714285714285,-0.5294117647058824,-0.2777777777777778,-0.0773993808049535,-1.4142135623730951,-1.1338934190276817,-2.182820625326997,-1.6666666666666667,-1.391037210186643
3673,lisofylline,0,0,[],[],1.0,0.1428571428571428,0.0588235294117647,0.0555555555555555,0.0092879256965944,1.4142135623730951,0.3779644730092272,0.2425356250363329,0.3333333333333333,0.1669244652223971
3674,lisocabtagene maraleucel,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3675,4-[hydroxy-[methyl-phosphinoyl]]-3-oxo-butanoic acid,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
3676,lisdexamfetamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3677,mitotane,0,0,[],[],0.0,0.0,0.2352941176470588,0.3055555555555556,0.0309597523219814,0.0,0.0,0.970142500145332,1.8333333333333337,0.5564148840746572
3678,lipoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3679,lonidamine,0,0,[],[],-1.0,0.0,-0.1176470588235294,-0.0277777777777777,-0.0185758513931888,-1.4142135623730951,0.0,-0.4850712500726659,-0.1666666666666666,-0.3338489304447943
3680,miglustat,0,0,[],[],0.0,0.4285714285714285,0.2941176470588235,0.2777777777777778,0.0650154798761609,0.0,1.1338934190276817,1.212678125181665,1.6666666666666667,1.16847125655678
3681,methylene blue,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3682,methyldopa,0,1,[],[1],1.0,1.0,0.5294117647058824,0.2222222222222222,0.0897832817337461,1.4142135623730951,2.6457513110645907,2.182820625326997,1.3333333333333333,1.6136031638165058
3683,magnesium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3684,maleic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3685,mepenzolate,0,0,[],[],-1.0,-0.4285714285714285,-0.2941176470588235,-0.1666666666666666,-0.1083591331269349,-1.4142135623730951,-1.1338934190276817,-1.212678125181665,-1.0,-1.9474520942613005
3686,meperidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3687,"5,7-dichlorokynurenic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3688,mephenytoin,0,0,[],[],0.0,-0.2857142857142857,-0.1176470588235294,-0.0833333333333333,0.0185758513931888,0.0,-0.7559289460184545,-0.4850712500726659,-0.5,0.3338489304447943
3689,mepindolol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3690,"5,7,2′-trihydroxy-6,8-dimethoxyflavone",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3691,"5-acetamido-5,6-dihydro-4-hydroxy-6-isobutoxy-4h-pyran-2-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3692,5-amino-6-cyclohexyl-4-hydroxy-2-isobutyl-hexanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3693,mepyramine,0,0,[],[],0.0,0.0,0.0,0.1388888888888889,0.0061919504643962,0.0,0.0,0.0,0.8333333333333334,0.1112829768149314
3694,magnesium carbonate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3695,mercaptoethanol,0,2,[],"[3, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
3696,mercaptopurine,0,0,[],[],-1.0,-0.4285714285714285,-0.1764705882352941,-0.2222222222222222,-0.0154798761609907,-1.4142135623730951,-1.1338934190276817,-0.727606875108999,-1.3333333333333333,-0.2782074420373286
3697,magnesium acetate tetrahydrate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3698,malathion,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3699,methyl beta-l-fucopyranoside,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3700,mivacurium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3701,mobocertinib,0,2,[],"[3, 4]",,,,,,0.0,0.0,0.0,0.0,0.0
3702,6-hydroxy-6-methyl-heptan-3-one,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3703,mexiletine,0,0,[],[],0.0,0.4285714285714285,0.2941176470588235,0.0555555555555555,-0.0278637770897832,0.0,1.1338934190276817,1.212678125181665,0.3333333333333333,-0.5007733956671915
3704,lpc-ether,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3705,metoprolol,0,0,[],[],1.0,0.7142857142857143,-0.0588235294117647,0.0555555555555555,-0.0340557275541795,1.4142135623730951,1.8898223650461363,-0.2425356250363329,0.3333333333333333,-0.6120563724821229
3706,metreleptin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3707,5-phosphoarabinonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3708,loxicodegol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3709,lovastatin,0,0,[],[],0.0,0.1428571428571428,0.1764705882352941,0.0555555555555555,0.0278637770897832,0.0,0.3779644730092272,0.727606875108999,0.3333333333333333,0.5007733956671915
3710,"5-[(1s)-1-(3-chlorophenyl)ethoxy]quinazoline-2,4-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3711,5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3712,mezagitamab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3713,liotrix,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3714,mibefradil,0,0,[],[],-1.0,-0.7142857142857143,-0.7647058823529411,-0.5555555555555556,-0.1888544891640866,-1.4142135623730951,-1.8898223650461363,-3.1529631254723287,-3.3333333333333335,-3.394130792855409
3715,lorcaserin,0,0,[],[],-1.0,0.1428571428571428,-0.1764705882352941,-0.0555555555555555,0.0278637770897832,-1.4142135623730951,0.3779644730092272,-0.727606875108999,-0.3333333333333333,0.5007733956671915
3716,miconazole,0,0,[],[],0.0,-0.1428571428571428,-0.1764705882352941,-0.2222222222222222,0.0402476780185758,0.0,-0.3779644730092272,-0.727606875108999,-1.3333333333333333,0.7233393492970543
3717,loratadine,0,0,[],[],1.0,0.2857142857142857,0.0,0.1944444444444444,0.0433436532507739,1.4142135623730951,0.7559289460184545,0.0,1.1666666666666667,0.7789808377045201
3718,loracarbef,0,0,[],[],-1.0,-0.1428571428571428,0.0588235294117647,0.0555555555555555,-0.0526315789473684,-1.4142135623730951,-0.3779644730092272,0.2425356250363329,0.3333333333333333,-0.9459053029269172
3719,"4-{4-[3-(2,4-dichloro-benzoyl)-ureido]-2,3-dimethyl-phenoxy}-butyric acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3720,"4-amino-2-hexyloxy-6-hydroxymethyl-tetrahydro-pyran-3,5-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3721,"6-ethyl-5-[9-(3-methoxypropyl)-9h-carbazol-2-yl]pyrimidine-2,4-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3722,luliconazole,0,0,[],[],-1.0,-0.4285714285714285,-0.4117647058823529,-0.2777777777777778,-0.0712074303405572,-1.4142135623730951,-1.1338934190276817,-1.697749375254331,-1.6666666666666667,-1.2797542333717116
3723,metocurine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3724,metoclopramide,0,0,[],[],0.0,0.4285714285714285,-0.0588235294117647,0.1111111111111111,0.0216718266253869,0.0,1.1338934190276817,-0.2425356250363329,0.6666666666666666,0.38949041885226
3725,metixene,0,0,[],[],0.0,0.1428571428571428,-0.0588235294117647,-0.2222222222222222,-0.0030959752321981,0.0,0.3779644730092272,-0.2425356250363329,-1.3333333333333333,-0.0556414884074657
3726,modafinil,0,0,[],[],0.0,-0.1428571428571428,0.0588235294117647,0.0,0.0897832817337461,0.0,-0.3779644730092272,0.2425356250363329,0.0,1.6136031638165058
3727,mogamulizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3728,liothyronine,0,0,[],[],1.0,1.0,0.4117647058823529,0.1111111111111111,0.1207430340557275,1.4142135623730951,2.6457513110645907,1.697749375254331,0.6666666666666666,2.1700180478911633
3729,"4-[4-(4-methoxyphenyl)-5-methyl-1h-pyrazol-3-yl]benzene-1,3-diol",0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
3730,misoprostol,0,0,[],[],1.0,0.7142857142857143,0.0588235294117647,0.1111111111111111,-0.0835913312693498,1.4142135623730951,1.8898223650461363,0.2425356250363329,0.6666666666666666,-1.5023201870015743
3731,lopinavir,0,0,[],[],1.0,1.0,0.2941176470588235,0.2222222222222222,0.0650154798761609,1.4142135623730951,2.6457513110645907,1.212678125181665,1.3333333333333333,1.16847125655678
3732,"4-{3-chloro-4-[3-(2,4-dichloro-benzoyl)-ureido]-phenoxy}-butyric acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3733,midostaurin,0,0,[],[],1.0,-0.1428571428571428,0.1764705882352941,0.1111111111111111,0.0712074303405572,1.4142135623730951,-0.3779644730092272,0.727606875108999,0.6666666666666666,1.2797542333717116
3734,lysine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3735,methylethylamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3736,methylnaltrexone,0,0,[],[],-1.0,-0.1428571428571428,-0.0588235294117647,0.0,-0.0588235294117647,-1.4142135623730951,-0.3779644730092272,-0.2425356250363329,0.0,-1.0571882797418486
3737,methylphenidate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3738,"4-{[4-(4-fluoro-3-methylphenyl)-1,3-thiazol-2-yl]amino}-2-hydroxybenzoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3739,lypressin,0,0,[],[],0.0,-0.5714285714285714,0.0,0.3611111111111111,0.0557275541795665,0.0,-1.511857892036909,0.0,2.166666666666667,1.001546791334383
3740,lynestrenol,0,0,[],[],-1.0,0.0,0.3529411764705882,0.25,-0.0402476780185758,-1.4142135623730951,0.0,1.455213750217998,1.5,-0.7233393492970543
3741,4-{[(2s)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3h-indole-2-carbonitrile,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3742,lumefantrine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3743,hexachlorophene,0,0,[],[],0.0,0.1428571428571428,-0.0588235294117647,-0.2222222222222222,-0.0030959752321981,0.0,0.3779644730092272,-0.2425356250363329,-1.3333333333333333,-0.0556414884074657
3744,o-trifluoromethylphenyl anthranilic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3745,hesperidin,0,0,[],[],1.0,0.4285714285714285,0.5294117647058824,0.1111111111111111,-0.0030959752321981,1.4142135623730951,1.1338934190276817,2.182820625326997,0.6666666666666666,-0.0556414884074657
3746,"n-{2-[6-(2,4-diamino-6-ethylpyrimidin-5-yl)-2,2-dimethyl-3-oxo-2,3-dihydro-4h-1,4-benzothiazin-4-yl]ethyl}acetamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3747,3-{[(3-fluoro-3'-methoxybiphenyl-4-yl)amino]carbonyl}thiophene-2-carboxylic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3748,"inositol 2,4,5-trisphosphate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3749,inosine,0,0,[],[],-1.0,0.1428571428571428,-0.1764705882352941,0.0555555555555555,0.0154798761609907,-1.4142135623730951,0.3779644730092272,-0.727606875108999,0.3333333333333333,0.2782074420373286
3750,3-{3-[(dimethylamino)methyl]-1h-indol-7-yl}propan-1-ol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3751,inolimomab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3752,3-thiaoctanoyl-coa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3753,"9-hydroxy-8-methoxy-6-nitro-phenanthrol[3,4-d][1,3]dioxole-5-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3754,n-{2-[4-(aminosulfonyl)phenyl]ethyl}acetamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3755,"n-{2-[6-(2,4-diamino-6-ethylpyrimidin-5-yl)-2,2-dimethyl-3-oxo-2,3-dihydro-4h-1,4-benzoxazin-4-yl]ethyl}acetamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3756,indolepropionic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3757,9-methylguanine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3758,3-pyridin-4-yl-1h-indazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3759,"9,10-deepithio-9,10-didehydroacanthifolicin",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3760,3-phenyl-5-(1h-pyrazol-3-yl)isoxazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3761,n-{[(2-methyl-2-propanyl)oxy]carbonyl}-l-alanyl-l-alaninamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3762,a-674563,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3763,abt-341,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3764,indoprofen,0,0,[],[],-1.0,-0.1428571428571428,-0.2941176470588235,-0.1111111111111111,0.0154798761609907,-1.4142135623730951,-0.3779644730092272,-1.212678125181665,-0.6666666666666666,0.2782074420373286
3765,"9-(3-iodobenzylamino)-1,2,3,4-tetrahydroacridine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3766,n-acetyl-d-glucosamine-6-phosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3767,ipecac,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3768,ipilimumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3769,kd7040,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3770,6-{4-[4-(4-chlorophenyl)piperidin-4-yl]phenyl}-9h-purine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3771,n-methyl-n-(methylbenzyl)formamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3772,kd3010,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3773,"6-ethyl-5-[(2s)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3774,n-propyl isocyanide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3775,kai-1455,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3776,jaspisamide a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3777,"n-[(1s)-2-amino-1-(2,4-dichlorobenzyl)ethyl]-5-[2-(methylamino)pyrimidin-4-yl]thiophene-2-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3778,n-[(1s)-2-{[(1r)-2-(benzyloxy)-1-cyano-1-methylethyl]amino}-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3779,"n-[(2',4'-difluoro-4-hydroxy-5-iodobiphenyl-3-yl)carbonyl]-beta-alanine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3780,"(9beta,13alpha,14beta,17alpha)-2-methoxyestra-1,3,5(10)-triene-3,17-diyl disulfamate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3781,ixazomib,0,0,[],[],0.0,-0.7142857142857143,-0.4117647058823529,-0.3888888888888889,-0.0650154798761609,0.0,-1.8898223650461363,-1.697749375254331,-2.3333333333333335,-1.16847125655678
3782,ivosidenib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3783,ivermectin,0,0,[],[],-1.0,-0.7142857142857143,-0.4117647058823529,-0.5,-0.0216718266253869,-1.4142135623730951,-1.8898223650461363,-1.697749375254331,-3.0,-0.38949041885226
3784,itraconazole,0,0,[],[],0.0,0.4285714285714285,0.1764705882352941,0.1666666666666666,-0.0092879256965944,0.0,1.1338934190276817,0.727606875108999,1.0,-0.1669244652223971
3785,4-(benzhydryloxy)-1-[3-(1h-tetraazol-5-yl)propyl]piperidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3786,abx-pth,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3787,indoleacetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3788,o3-sulfonylgalactose,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3789,interferon alfa-2b,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3790,interferon alfa-n3,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3791,interferon alfa-n1,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3792,n-cyclohexyltaurine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3793,"4-(1,3-benzoxazol-2-yl)-2,6-dimethylphenol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3794,"4-(1,3-benzoxazol-2-yl)-2,6-dibromophenol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3795,"4-(1,3-benzodioxol-5-yloxy)-2-[4-(1h-imidazol-1-yl)phenoxy]pyrimidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3796,"4-(1,3-benzodioxol-5-yloxy)-2-[4-(1h-imidazol-1-yl)phenoxy]-6-methylpyrimidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3797,interferon alfa-2c,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3798,interferon alfa-2a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3799,n1-(1-dimethylcarbamoyl-2-phenyl-ethyl)-2-oxo-n4-(2-pyridin-2-yl-ethyl)-succinamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3800,interferon alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3801,"4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1h-imidazole",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3802,"n-ethyl-n-[3-(propylamino)propyl]propane-1,3-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3803,"8,9,10-trihydroxy-7-hydroxymethyl-3-methyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3804,"4'-[(1r)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3805,8-azaguanine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3806,n-methylnicotinamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3807,nd7001,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3808,4-(1h-imidazol-1-yl)phenol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3809,interferon alfacon-1,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3810,n-beta-d-glucopyranosylacetamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3811,interferon beta-1a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3812,indirubin-5-sulphonate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3813,indinavir,0,0,[],[],1.0,-0.4285714285714285,-0.1764705882352941,0.0555555555555555,0.0526315789473684,1.4142135623730951,-1.1338934190276817,-0.727606875108999,0.3333333333333333,0.9459053029269172
3814,indenolol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3815,adl 10-0101,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3816,"3-carboxamido-1,3,5(10)-estratrien-17(r)-spiro-2'(5',5'-dimethyl-6'oxo)tetrahydropyran",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3817,"n-{4-[(carboxymethyl)carbamoyl]benzoyl}-l-valyl-n-[(3s)-1,1,1-trifluoro-4-methyl-2-oxo-3-pentanyl]-l-prolinamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3818,"3h-indole-5,6-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3819,8-chlorotheophylline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3820,"n-naphthalen-1-ylmethyl-2'-[3,5-dimethoxybenzamido]-2'-deoxy-adenosine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3821,n-acetyl-n'-beta-d-glucopyranosyl urea,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3822,"7-{2,6-dichloro-4-[3-(2-chloro-benzoyl)-ureido]-phenoxy}-heptanoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3823,iodine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3824,"7a-[(4-cyanophenyl)methyl]-6-(3,5-dichlorophenyl)-5-oxo-2,3,5,7a-tetrahydro-1h-pyrrolo[1,2-a]pyrrole-7-carbonitrile",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3825,"8,9,10-trihydroxy-7-hydroxymethyl-2-thioxo-6-oxa-1,3-diaza-spiro[4.5]decan-4-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3826,interferon gamma-1b,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3827,interferon beta-1b,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3828,"n-anthracen-2-yl-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3829,"n-methylalanyl-3-methylvalyl-4-phenoxy-n-(1,2,3,4-tetrahydronaphthalen-1-yl)prolinamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3830,"6-[3-(4-morpholinyl)propyl]-2-(3-nitrophenyl)-5-thioxo-5,6,-dihydro-7h-thienol[2',3':4,5]pyrrolo[1,2-c]imidazol-7-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3831,n-methyl-1-[4-(9h-purin-6-yl)phenyl]methanamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3832,nizatidine,0,0,[],[],-1.0,0.0,0.2352941176470588,0.0833333333333333,0.0309597523219814,-1.4142135623730951,0.0,0.970142500145332,0.5,0.5564148840746572
3833,"3-({[3,5-difluoro-3'-(trifluoromethoxy)biphenyl-4-yl]amino}carbonyl)thiophene-2-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3834,nitrofurantoin,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
3835,azd-8330,0,0,[],[],0.0,0.1428571428571428,0.1764705882352941,0.0555555555555555,0.0712074303405572,0.0,0.3779644730092272,0.727606875108999,0.3333333333333333,1.2797542333717116
3836,hydrocodone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3837,nitrosoethane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3838,3-({[(1z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
