,drug_name,Loss of proteostasis count,Loss of proteostasis count marg,Loss of proteostasis,Loss of proteostasis marg,Cmap pAGE Loss of proteostasis level1,Cmap pAGE Loss of proteostasis level2,Cmap pAGE Loss of proteostasis level3,Cmap pAGE Loss of proteostasis level4,Cmap pAGE Loss of proteostasis level5,Cmap pAGE Loss of proteostasis level1 z_score,Cmap pAGE Loss of proteostasis level2 z_score,Cmap pAGE Loss of proteostasis level3 z_score,Cmap pAGE Loss of proteostasis level4 z_score,Cmap pAGE Loss of proteostasis level5 z_score
3276,saredutant,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3277,cis-tetracosenoyl sulfatide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3278,"1-azepan-1-yl-2-phenyl-2-(4-thioxo-1,4-dihydro-pyrazolo[3,4-d]pyrimidin-5-yl)ethanone adduct",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3279,carbamoylcholine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3280,dopamine,0,0,[],[],1.0,1.0,1.0,0.3333333333333333,0.0298507462686567,1.0,1.0,2.0,1.2909944487358056,0.345547370232544
3281,cis-vaccenic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3282,cis-diamminechlorocholylglycinateplatinum(ii),0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3283,bambuterol,0,0,[],[],1.0,1.0,0.0,-0.0666666666666666,-0.1791044776119403,1.0,1.0,0.0,-0.2581988897471611,-2.073284221395264
3284,disopyramide,0,0,[],[],1.0,1.0,-0.5,0.0666666666666666,0.044776119402985,1.0,1.0,-1.0,0.2581988897471611,0.518321055348816
3285,eliglustat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3286,beta-d-ribose-5-phosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3287,cefaclor,0,0,[],[],1.0,1.0,1.0,-0.0666666666666666,0.1567164179104477,1.0,1.0,2.0,-0.2581988897471611,1.814123693720856
3288,1-naphthaleneacetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3289,balanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3290,"1-(6-cyano-3-pyridylcarbonyl)-5',8'-difluorospiro[piperidine-4,2'(1'h)-quinazoline]-4'-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3291,balanol analog 1,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3292,"5-(4'-amino-1'-ethyl-5',8'-difluoro-1'h-spiro[piperidine-4,2'-quinazoline]-1-ylcarbonyl)picolinonitrile",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3293,balanol analog 2,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3294,(1s)-2-(1h-indol-3-yl)-1-[({5-[(e)-2-pyridin-4-ylvinyl]pyridin-3-yl}oxy)methyl]ethylamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3295,"2-chloro-n-[(3r)-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl]-6h-thieno[2,3-b]pyrrole-5-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3296,selatogrel,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3297,elinogrel,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3298,quinacrine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3299,dithioerythritol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3300,antihemophilic factor human,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3301,"beta-d-fructofuranose 1,6-bisphosphate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3302,disulfiram,0,0,[],[],-1.0,-1.0,0.0,-0.0666666666666666,0.0895522388059701,-1.0,-1.0,0.0,-0.2581988897471611,1.036642110697632
3303,[1-(6-{6-[(1-methylethyl)amino]-1h-indazol-1-yl}pyrazin-2-yl)-1h-pyrrol-3-yl]acetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3304,vofopitant,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3305,(2s)-2-(4-chlorophenyl)-2-[4-(1h-pyrazol-4-yl)phenyl]ethanamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3306,tramadol,0,0,[],[],-1.0,-1.0,0.5,-0.0666666666666666,-0.0522388059701492,-1.0,-1.0,1.0,-0.2581988897471611,-0.604707897906952
3307,brimonidine,0,0,[],[],-1.0,-1.0,0.5,0.2,0.0149253731343283,-1.0,-1.0,1.0,0.7745966692414835,0.172773685116272
3308,triamterene,0,0,[],[],-1.0,-1.0,0.0,0.0666666666666666,0.1716417910447761,-1.0,-1.0,0.0,0.2581988897471611,1.986897378837128
3309,crotonaldehyde,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3310,"(3s)-1-(1,3-benzodioxol-5-ylmethyl)-3-[4-(1h-imidazol-1-yl)phenoxy]piperidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3311,tremelimumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3312,brincidofovir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3313,brequinar analog,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3314,trabectedin,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
3315,bortezomib,0,0,[],[],-1.0,-1.0,-0.5,-0.2,0.0597014925373134,-1.0,-1.0,-1.0,-0.7745966692414835,0.691094740465088
3316,tocopherol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3317,adagrasib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3318,(2s) n-acetyl-l-alanyl-αl-phenylalanyl-chloroethylketone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3319,cns-5161,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3320,tolazamide,0,0,[],[],-1.0,-1.0,0.0,0.0666666666666666,0.0820895522388059,-1.0,-1.0,0.0,0.2581988897471611,0.950255268139496
3321,"2,6-dibromo-4-phenoxyphenol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3322,cyproheptadine,0,0,[],[],-1.0,-1.0,-1.0,-0.2,0.1194029850746268,-1.0,-1.0,-2.0,-0.7745966692414835,1.382189480930176
3323,tolbutamide,0,0,[],[],-1.0,-1.0,0.0,-0.3333333333333333,-0.1044776119402985,-1.0,-1.0,0.0,-1.2909944487358056,-1.209415795813904
3324,cycrimine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3325,wrr-99,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3326,cilostazol,0,0,[],[],1.0,1.0,0.5,0.0666666666666666,-0.0895522388059701,1.0,1.0,1.0,0.2581988897471611,-1.036642110697632
3327,cidofovir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3328,cumidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3329,"(2s)-1-(6h-indol-3-yl)-3-{[5-(7h-pyrazolo[3,4-c]pyridin-5-yl)pyridin-3-yl]oxy}propan-2-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3330,tranilast,0,0,[],[],-1.0,-1.0,-0.5,-0.3333333333333333,-0.044776119402985,-1.0,-1.0,-1.0,-1.2909944487358056,-0.518321055348816
3331,"(3z)-n,n-dimethyl-2-oxo-3-(4,5,6,7-tetrahydro-1h-indol-2-ylmethylidene)-2,3-dihydro-1h-indole-5-sulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3332,trans-o-hydroxy-alpha-methyl cinnamate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3333,cilansetron,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3334,cyclacillin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3335,cilastatin,0,0,[],[],1.0,1.0,0.0,-0.2,-0.0746268656716417,1.0,1.0,0.0,-0.7745966692414835,-0.86386842558136
3336,trastuzumab deruxtecan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3337,etidronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3338,"(3s,5r,7r,8s,9s,10r)-7-(hydroxymethyl)-3-(4-methylphenyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3339,"(3s,5r,7r,8s,9s,10r)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3340,tralokinumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3341,chgn111,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3342,cusatuzumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3343,(2s)-1-{[5-(1h-indazol-5-yl)-3-pyridinyl]oxy}-3-(7ah-indol-3-yl)-2-propanamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3344,curcumin,0,0,[],[],1.0,1.0,0.0,-0.0666666666666666,-0.1194029850746268,1.0,1.0,0.0,-0.2581988897471611,-1.382189480930176
3345,tretamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3346,cyclothiazide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3347,cyclosporine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3348,triptorelin,0,0,[],[],-1.0,-1.0,0.0,-0.2,-0.0746268656716417,-1.0,-1.0,0.0,-0.7745966692414835,-0.86386842558136
3349,corticorelin ovine triflutate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3350,trimethadione,0,0,[],[],1.0,1.0,-0.5,-0.4666666666666667,-0.1119402985074626,1.0,1.0,-1.0,-1.807392228230128,-1.2958026383720402
3351,trimethaphan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3352,alendronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3353,cinitapride,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3354,volixibat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3355,(3r)-3-ethyl-n-[(4-methylphenyl)sulfonyl]-l-aspartic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3356,bromotheophylline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3357,cinnarizine,0,0,[],[],-1.0,-1.0,0.0,-0.3333333333333333,-0.0746268656716417,-1.0,-1.0,0.0,-1.2909944487358056,-0.86386842558136
3358,penbutolol,0,0,[],[],-1.0,-1.0,0.0,0.2,0.0074626865671641,-1.0,-1.0,0.0,0.7745966692414835,0.086386842558136
3359,2-(2f-benzothiazolyl)-5-styryl-3-(4f-phthalhydrazidyl)tetrazolium chloride,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3360,cinchocaine,0,0,[],[],-1.0,-1.0,0.0,0.2,-0.0223880597014925,-1.0,-1.0,0.0,0.7745966692414835,-0.259160527674408
3361,brompheniramine,0,0,[],[],-1.0,-1.0,-1.0,-0.2,-0.126865671641791,-1.0,-1.0,-2.0,-0.7745966692414835,-1.4685763234883122
3362,coproporphyrin i,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3363,"quinonoid 7,8-tetrahydrobiopterin",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3364,volasertib,0,0,[],[],-1.0,-1.0,-0.5,-0.2,-0.1641791044776119,-1.0,-1.0,-1.0,-0.7745966692414835,-1.900510536278992
3365,"(3r)-3-[(1,2,3,4-tetrahydroisoquinolin-7-yloxy)methyl]-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3366,quinine,0,0,[],[],-1.0,-1.0,0.0,-0.0666666666666666,-0.0746268656716417,-1.0,-1.0,0.0,-0.2581988897471611,-0.86386842558136
3367,"(3r)-4-[(3r)-3-amino-4-(2,4,5-trifluorophenyl)butanoyl]-3-methyl-1,4-diazepan-2-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3368,bromodiphenhydramine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3369,(2s)-1-(3h-indol-3-yl)-3-{[5-(6-isoquinolinyl)-3-pyridinyl]oxy}-2-propanamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3370,bromazepam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3371,tolperisone,0,0,[],[],1.0,1.0,0.5,0.6,0.2014925373134328,1.0,1.0,1.0,2.32379000772445,2.3324447490696723
3372,tolterodine,0,0,[],[],1.0,1.0,0.5,-0.3333333333333333,-0.126865671641791,1.0,1.0,1.0,-1.2909944487358056,-1.4685763234883122
3373,griseofulvin,0,0,[],[],1.0,1.0,0.0,-0.3333333333333333,-0.1119402985074626,1.0,1.0,0.0,-1.2909944487358056,-1.2958026383720402
3374,tonapofylline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3375,cyclopentolate,0,0,[],[],-1.0,-1.0,-1.0,0.2,0.1417910447761194,-1.0,-1.0,-2.0,0.7745966692414835,1.641350008604584
3376,topiroxostat,0,0,[],[],-1.0,-1.0,-0.5,-0.2,-0.0597014925373134,-1.0,-1.0,-1.0,-0.7745966692414835,-0.691094740465088
3377,cycloleucine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3378,torasemide,0,0,[],[],1.0,1.0,-0.5,-0.3333333333333333,-0.0970149253731343,1.0,1.0,-1.0,-1.2909944487358056,-1.123028953255768
3379,cyclohexylformamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3380,toremifene,0,0,[],[],-1.0,-1.0,-0.5,-0.3333333333333333,0.1119402985074626,-1.0,-1.0,-1.0,-1.2909944487358056,1.2958026383720402
3381,bremelanotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3382,cyclohexyl-pentyl-maltoside,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3383,brequinar,0,0,[],[],1.0,1.0,-0.5,-0.2,-0.1343283582089552,1.0,1.0,-1.0,-0.7745966692414835,-1.554963166046448
3384,tolrestat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3385,tricarballylic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3386,"tricarbonyl(1,10-phenanthroline)rhenium(1+)",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3387,cromoglicic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3388,"(5s)-5-(3-aminopropyl)-3-(2,5-difluorophenyl)-n-ethyl-5-phenyl-4,5-dihydro-1h-pyrazole-1-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3389,biperiden,0,0,[],[],1.0,1.0,0.5,-0.0666666666666666,0.0,1.0,1.0,1.0,-0.2581988897471611,0.0
3390,n-propyl isocyanide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3391,fx-1006a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3392,nd7001,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3393,ro 12-7310,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3394,quinacrine mustard,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3395,"2'-deoxy-2'-[(3,5-dimethoxybenzoyl)amino]-n-[(1r)-1,2,3,4-tetrahydro-1-naphthalenyl]adenosine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3396,tazobactam,0,0,[],[],-1.0,-1.0,0.0,-0.0666666666666666,-0.0298507462686567,-1.0,-1.0,0.0,-0.2581988897471611,-0.345547370232544
3397,dpdpe,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3398,thiocitrulline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3399,peptide yy (3-36),0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3400,dodecanesulfonate ion,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3401,(2r)-2-benzyl-3-nitropropanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3402,aspartate beryllium trifluoride,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3403,thiocoumarin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3404,pentoxyverine,0,0,[],[],-1.0,-1.0,-0.5,-0.0666666666666666,-0.1417910447761194,-1.0,-1.0,-1.0,-0.2581988897471611,-1.641350008604584
3405,thiodigalactoside,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3406,galactose grease,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3407,thionicotinamide-adenine-dinucleotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3408,bisphenol z,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3409,ddp733,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3410,n-methylnicotinamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3411,8-azaguanine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3412,"4'-[(1r)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3413,"8,9,10-trihydroxy-7-hydroxymethyl-3-methyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3414,interferon alfa-n3,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3415,interferon alfa-n1,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3416,"2',4'-dichloro-4-hydroxy-1,1'-biphenyl-3-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3417,n-cyclohexyltaurine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3418,"4-(1,3-benzoxazol-2-yl)-2,6-dimethylphenol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3419,"2',5'-dideoxy-adenosine 3'-monophosphate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3420,"4-(1,3-benzoxazol-2-yl)-2,6-dibromophenol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3421,"4-(1,3-benzodioxol-5-yloxy)-2-[4-(1h-imidazol-1-yl)phenoxy]pyrimidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3422,"4-(1,3-benzodioxol-5-yloxy)-2-[4-(1h-imidazol-1-yl)phenoxy]-6-methylpyrimidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3423,interferon alfa-2c,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3424,risdiplam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3425,interferon alfa-2b,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3426,"2',6'-difluorobiphenyl-4-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3427,interferon alfa-2a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3428,interferon alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3429,"4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1h-imidazole",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3430,"n-ethyl-n-[3-(propylamino)propyl]propane-1,3-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3431,ddp-225,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3432,thiosulfuric acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3433,thiotepa,0,0,[],[],-1.0,-1.0,-0.5,-0.3333333333333333,-0.0074626865671641,-1.0,-1.0,-1.0,-1.2909944487358056,-0.086386842558136
3434,thiamine,0,0,[],[],-1.0,-1.0,-1.0,-0.0666666666666666,0.0522388059701492,-1.0,-1.0,-2.0,-0.2581988897471611,0.604707897906952
3435,tetrahydrocannabivarin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3436,tetrahydrofolic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3437,"(5s)-4,5-difluoro-6-[(2-fluoro-4-iodophenyl)imino]-n-(2-hydroxyethoxy)cyclohexa-1,3-diene-1-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3438,danaparoid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3439,tetraiodothyroacetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3440,pentifylline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3441,"(2r)-4,4-dihydroxy-5-nitro-2-(phenylmethyl)pentanoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3442,"(2r)-4-(2-benzoyl-1,2-diazepan-1-yl)-4-oxo-1-(2,4,5-trifluorophenyl)butan-2-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3443,bis-napthyl beta-ketophosphonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3444,cholecalciferol,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
3445,tetrazolyl histidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3446,tetrodotoxin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3447,dabrafenib,0,0,[],[],1.0,1.0,0.5,-0.2,0.0,1.0,1.0,1.0,-0.7745966692414835,0.0
3448,dalfampridine,0,0,[],[],-1.0,-1.0,-1.0,-0.2,-0.0820895522388059,-1.0,-1.0,-2.0,-0.7745966692414835,-0.950255268139496
3449,daidzin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3450,bisegliptin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3451,tezampanel,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3452,alfimeprase,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3453,bisphenol a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3454,"(5r)-n,n-diethyl-5-methyl-2-[(thiophen-2-ylcarbonyl)amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3455,d-glyceraldehyde 3-phosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3456,cr665,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3457,das-431 iv,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3458,ridogrel,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3459,2-[(formyl-hydroxy-amino)-methyl]-heptanoic acid [1-(2-hydroxymethyl-pyrrolidine-1-carbonyl)-2-methyl-propyl]-amide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3460,thonzylamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3461,threonine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3462,dadle,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3463,pentolinium,0,0,[],[],1.0,1.0,0.5,0.3333333333333333,0.1119402985074626,1.0,1.0,1.0,1.2909944487358056,1.2958026383720402
3464,d-tartaric acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3465,"(5e,13e)-11-hydroxy-9,15-dioxoprosta-5,13-dien-1-oic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3466,zavegepant,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3467,asparagine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3468,thymidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3469,choline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3470,"(2r)-4-[(8r)-8-methyl-2-(trifluoromethyl)-5,6-dihydro[1,2,4]triazolo[1,5-a]pyrazin-7(8h)-yl]-4-oxo-1-(2,4,5-trifluorophenyl)butan-2-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3471,choline alfoscerate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3472,black cohosh,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3473,4-(1h-imidazol-1-yl)phenol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3474,2-oxoheptylphosphonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3475,formoterol,0,0,[],[],1.0,1.0,0.0,-0.0666666666666666,-0.0597014925373134,1.0,1.0,0.0,-0.2581988897471611,-0.691094740465088
3476,ipilimumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3477,fusidic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3478,n-acetyl-d-glucosamine-6-phosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3479,"9-(3-iodobenzylamino)-1,2,3,4-tetrahydroacridine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3480,"2-[(2',3',4'-trifluorobiphenyl-2-yl)oxy]ethanol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3481,3-{[(3-fluoro-3'-methoxybiphenyl-4-yl)amino]carbonyl}thiophene-2-carboxylic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3482,"inositol 2,4,5-trisphosphate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3483,asunaprevir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3484,inosine,0,0,[],[],-1.0,-1.0,-1.0,-0.0666666666666666,0.0149253731343283,-1.0,-1.0,-2.0,-0.2581988897471611,0.172773685116272
3485,3-{3-[(dimethylamino)methyl]-1h-indol-7-yl}propan-1-ol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3486,inolimomab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3487,3-thiaoctanoyl-coa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3488,"9-hydroxy-8-methoxy-6-nitro-phenanthrol[3,4-d][1,3]dioxole-5-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3489,enrofloxacin,0,0,[],[],1.0,1.0,0.5,-0.0666666666666666,-0.0895522388059701,1.0,1.0,1.0,-0.2581988897471611,-1.036642110697632
3490,pentaglyme,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3491,n-{2-[4-(aminosulfonyl)phenyl]ethyl}acetamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3492,entacapone,0,0,[],[],-1.0,-1.0,-0.5,0.0666666666666666,0.1492537313432835,-1.0,-1.0,-1.0,0.2581988897471611,1.72773685116272
3493,"n-{2-[6-(2,4-diamino-6-ethylpyrimidin-5-yl)-2,2-dimethyl-3-oxo-2,3-dihydro-4h-1,4-benzothiazin-4-yl]ethyl}acetamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
3494,ipecac,0,2,[],"[3, 4]",,,,,,0.0,0.0,0.0,0.0,0.0
